,id,num,run,amplitude_difference
246,010,700,20,3.886066179849535e-07
247,010,800,20,4.3564718289353713e-07
248,010,900,20,5.286634239798681e-07
249,010,1000,20,7.117697534735004e-07
250,010,1100,20,6.943317761401414e-07
251,010,1200,20,7.014889729153676e-07
252,010,100,21,-2.350980100627784e-06
253,010,200,21,-1.2967469938465325e-06
254,010,300,21,-9.714678041976035e-07
255,010,400,21,-5.708318756960356e-07
256,010,500,21,-6.471497216381209e-07
257,010,600,21,-2.2793155201484078e-07
258,010,700,21,-1.6455995260331203e-07
259,010,800,21,-1.8530424748180446e-07
260,010,900,21,-7.01066637385034e-08
261,010,1000,21,2.3639530698090168e-07
262,010,1100,21,4.249394620225415e-07
263,010,1200,21,4.191944781582025e-07
264,010,100,22,-1.1293374653969662e-06
265,010,200,22,-6.447966376481255e-07
266,010,300,22,-1.4912930325011287e-08
267,010,400,22,5.250112135756269e-07
268,010,500,22,9.26572481198975e-07
269,010,600,22,8.01455768513288e-07
270,010,700,22,8.395352482975692e-07
271,010,800,22,7.998413177141925e-07
272,010,900,22,6.62130694744896e-07
273,010,1000,22,8.680149430429303e-07
274,010,1100,22,7.786866659411789e-07
275,010,1200,22,6.611432810897669e-07
276,010,100,23,-9.01036659545257e-07
277,010,200,23,2.943007432551689e-08
278,010,300,23,-2.756855772865812e-08
279,010,400,23,5.097355031406581e-08
280,010,500,23,5.196618438540626e-07
281,010,600,23,6.493542322207498e-07
282,010,700,23,4.4116274589192836e-07
283,010,800,23,3.676033530344273e-07
284,010,900,23,1.986512173641104e-07
285,010,1000,23,9.271240521987428e-08
286,010,1100,23,-2.4968964284241932e-08
287,010,1200,23,7.189316287604507e-08
288,010,100,24,-8.451673320239435e-08
289,010,200,24,8.272840800820052e-07
290,010,300,24,3.00251914840738e-07
291,010,400,24,2.4775993808545194e-07
292,010,500,24,1.5318492043678358e-07
293,010,600,24,-5.888832129916654e-08
294,010,700,24,-2.3788597249694264e-08
295,010,800,24,3.2373367087604073e-07
296,010,900,24,1.613954703212493e-07
297,010,1000,24,2.3027818792183142e-07
298,010,1100,24,2.5571326317056754e-07
299,010,1200,24,2.879436508334572e-07
300,010,100,25,-2.477614948267209e-07
301,010,200,25,3.5397217643316586e-07
302,010,300,25,4.831745369393148e-07
303,010,400,25,6.406366263012443e-07
304,010,500,25,5.091765196570948e-07
305,010,600,25,5.705140043739115e-07
306,010,700,25,8.685574763924754e-07
307,010,800,25,6.422851609955556e-07
308,010,900,25,5.619516191996865e-07
309,010,1000,25,2.5944566970832725e-07
310,010,1100,25,1.7456822523900935e-07
311,010,1200,25,2.2614053877017212e-07
312,010,100,26,-1.2850606126954982e-06
313,010,200,26,-6.576337411078091e-08
314,010,300,26,7.613052494001766e-07
315,010,400,26,7.207932200097212e-07
316,010,500,26,9.684746637960022e-07
317,010,600,26,8.027049539750057e-07
318,010,700,26,4.196735747113408e-07
319,010,800,26,4.386933572343832e-07
320,010,900,26,3.724802422066745e-07
321,010,1000,26,2.839599040349169e-07
322,010,1100,26,2.8245368081006425e-07
323,010,1200,26,5.206356704183197e-07
324,010,100,27,-6.606988878704435e-07
325,010,200,27,4.4236003607261044e-07
326,010,300,27,5.283942015073728e-07
327,010,400,27,3.6529045932087057e-07
328,010,500,27,1.9406304946640133e-07
329,010,600,27,2.394704963486586e-07
330,010,700,27,1.3953331535284623e-07
331,010,800,27,4.897236922487668e-07
332,010,900,27,5.474460043879259e-07
333,010,1000,27,5.076329333120071e-07
334,010,1100,27,5.999882829757091e-07
335,010,1200,27,5.443621858679827e-07
336,010,100,28,2.666333238100172e-06
337,010,200,28,1.2305884138568074e-06
338,010,300,28,6.172502262603056e-07
339,010,400,28,8.354251008716345e-07
340,010,500,28,7.775756976264421e-07
341,010,600,28,9.547967151823198e-07
342,010,700,28,9.586049055604143e-07
343,010,800,28,7.185188097614344e-07
344,010,900,28,6.958652469453191e-07
345,010,1000,28,6.683611826648063e-07
346,010,1100,28,5.61146894749021e-07
347,010,1200,28,5.919602517337178e-07
348,010,100,29,2.2265050437801445e-07
349,010,200,29,3.255805858175907e-07
350,010,300,29,-7.98486342900868e-08
351,010,400,29,3.994146132361125e-07
352,010,500,29,6.340124857278601e-07
353,010,600,29,2.9220518943640266e-07
354,010,700,29,2.174995326252277e-07
355,010,800,29,4.861357988974895e-07
356,010,900,29,4.55018829295718e-07
357,010,1000,29,3.957408561813875e-07
358,010,1100,29,2.367319677379583e-07
359,010,1200,29,3.436405353582473e-07
360,010,100,30,-4.844326715344984e-07
361,010,200,30,2.408888380004329e-07
362,010,300,30,1.723469906938889e-07
363,010,400,30,-5.490245844925485e-08
364,010,500,30,1.4551983900768457e-07
365,010,600,30,4.071690839233181e-07
366,010,700,30,3.3423971539765325e-07
367,010,800,30,2.932288912311789e-07
368,010,900,30,2.6589895720874507e-07
369,010,1000,30,1.8692764715210645e-07
370,010,1100,30,1.9363980048495929e-07
371,010,1200,30,-1.2372318472559096e-07
372,010,100,31,2.672383929562558e-06
373,010,200,31,2.451918926720227e-06
374,010,300,31,1.8043806868340918e-06
375,010,400,31,1.148496878594742e-06
376,010,500,31,7.110712800704226e-07
377,010,600,31,7.807200293002484e-07
378,010,700,31,7.314491200819553e-07
379,010,800,31,9.205452075935376e-07
380,010,900,31,8.567754466839558e-07
381,010,1000,31,6.905297819461159e-07
382,010,1100,31,7.453665662034342e-07
383,010,1200,31,5.899577915474403e-07
384,010,100,32,2.375697669409325e-08
385,010,200,32,-5.685021089172369e-07
386,010,300,32,-1.1205440548878238e-06
387,010,400,32,-1.3777493714039663e-06
388,010,500,32,-7.666345728410682e-07
389,010,600,32,-7.561481273027931e-07
390,010,700,32,-3.214908380072052e-07
391,010,800,32,-1.0950557297249339e-07
392,010,900,32,3.4779980786563025e-08
393,010,1000,32,-9.522121274675248e-08
394,010,1100,32,-6.765938264310891e-08
395,010,1200,32,7.112449974309756e-08
396,010,100,33,-1.0995218022333988e-06
397,010,200,33,-8.778049950282489e-07
398,010,300,33,-5.363526856126231e-07
399,010,400,33,-7.432849141143441e-07
400,010,500,33,-4.140098546457676e-07
401,010,600,33,-2.002350920336885e-07
402,010,700,33,-1.716923944929982e-07
403,010,800,33,-5.8138737979875944e-08
404,010,900,33,1.7101201556968574e-07
405,010,1000,33,2.570319055278971e-07
406,010,1100,33,2.5586015919656364e-07
407,010,1200,33,1.3148653375389118e-07
408,010,100,34,-7.005226172190159e-07
409,010,200,34,7.224707177301995e-07
410,010,300,34,8.192910641712194e-07
411,010,400,34,9.755794171214696e-07
412,010,500,34,8.772065549024762e-07
413,010,600,34,1.010988269722109e-06
414,010,700,34,1.004914352456895e-06
415,010,800,34,1.0794670691503827e-06
416,010,900,34,9.833491756000044e-07
417,010,1000,34,8.64039617327655e-07
418,010,1100,34,5.519076194759269e-07
419,010,1200,34,5.512067527373069e-07
420,010,100,35,-1.5117528099032947e-06
421,010,200,35,2.5645473535602988e-08
422,010,300,35,1.355865689478039e-07
423,010,400,35,6.523677345369438e-07
424,010,500,35,7.820954164238201e-07
425,010,600,35,9.945850925561888e-07
426,010,700,35,7.616896411516218e-07
427,010,800,35,7.451075475125317e-07
428,010,900,35,7.278712260041533e-07
429,010,1000,35,5.834738051417889e-07
430,010,1100,35,5.760137592807061e-07
431,010,1200,35,5.594698886075165e-07
432,010,100,36,4.636632053127732e-07
433,010,200,36,-2.5645872491995056e-07
434,010,300,36,5.492848536984035e-07
435,010,400,36,5.952280366885586e-07
436,010,500,36,1.0512083522789174e-06
437,010,600,36,4.974541580037952e-07
438,010,700,36,5.283209664897634e-07
439,010,800,36,4.8904335859548e-07
440,010,900,36,4.5284721955991573e-07
441,010,1000,36,5.278842443706868e-07
442,010,1100,36,4.904813056005262e-07
443,010,1200,36,4.3475207463426193e-07
444,010,100,37,-5.996563889560627e-07
445,010,200,37,3.8360413337384713e-07
446,010,300,37,2.9889605334323224e-07
447,010,400,37,6.536318163233081e-07
448,010,500,37,7.22961878375424e-07
449,010,600,37,8.782796796797561e-07
450,010,700,37,7.016243308054705e-07
451,010,800,37,6.449806122321861e-07
452,010,900,37,8.900446571207742e-07
453,010,1000,37,9.099241682694022e-07
454,010,1100,37,9.849605253028473e-07
455,010,1200,37,1.0763927437545291e-06
456,010,100,38,1.0341707851919254e-06
457,010,200,38,3.284339104770857e-07
458,010,300,38,4.5056208396638303e-07
459,010,400,38,2.471932867510696e-07
460,010,500,38,3.7740394360844043e-07
461,010,600,38,5.855193209929673e-07
462,010,700,38,3.9506756418453614e-07
463,010,800,38,4.88899686036448e-07
464,010,900,38,6.329528020586145e-07
465,010,1000,38,5.677493185591036e-07
466,010,1100,38,6.323516398548748e-07
467,010,1200,38,5.416500609566736e-07
468,010,100,39,8.351013070843594e-07
469,010,200,39,1.0209196533235243e-06
470,010,300,39,4.0564290095366503e-07
471,010,400,39,9.431916293429943e-08
472,010,500,39,7.100478522751932e-07
473,010,600,39,5.960796561467029e-07
474,010,700,39,7.103283076818274e-07
475,010,800,39,6.084909668040633e-07
476,010,900,39,5.775901029932196e-07
477,010,1000,39,5.818920112922318e-07
478,010,1100,39,5.229610369514748e-07
479,010,1200,39,4.899410734938958e-07
480,010,100,40,2.788564884572908e-06
481,010,200,40,1.1282235891754353e-06
482,010,300,40,1.1186314039997664e-06
483,010,400,40,1.080567535675966e-06
484,010,500,40,1.2190310949748604e-06
485,010,600,40,1.357368347921071e-06
486,010,700,40,1.0421907146302827e-06
487,010,800,40,9.916688928933063e-07
488,010,900,40,1.0902943597082294e-06
489,010,1000,40,7.932514885229002e-07
490,010,1100,40,7.563631053042771e-07
491,010,1200,40,7.036723032100875e-07
492,010,100,41,3.540054379317217e-07
493,010,200,41,-5.877181208389693e-07
494,010,300,41,-6.570181831727082e-07
495,010,400,41,-6.101437915770394e-07
496,010,500,41,-5.52870056312836e-07
497,010,600,41,-5.470494054240383e-07
498,010,700,41,-1.296903992053111e-07
499,010,800,41,5.3382765144982974e-08
500,010,900,41,4.0407770487380346e-07
501,010,1000,41,3.698527921096915e-07
502,010,1100,41,2.9464783391134025e-07
503,010,1200,41,3.2751322394564256e-07
504,010,100,42,1.943125964259263e-06
505,010,200,42,1.351908909831641e-06
506,010,300,42,3.177648422664846e-07
507,010,400,42,6.124002128481389e-07
508,010,500,42,1.0372903723646212e-06
509,010,600,42,1.0105936745012242e-06
510,010,700,42,8.120668613750755e-07
511,010,800,42,8.083485441740146e-07
512,010,900,42,8.938187030021611e-07
513,010,1000,42,9.635764710840302e-07
514,010,1100,42,8.159416014294314e-07
515,010,1200,42,6.184934794118571e-07
516,010,100,43,-7.325818914398099e-07
517,010,200,43,-3.575308856090352e-07
518,010,300,43,-1.2186219845598778e-06
519,010,400,43,-8.477346859196895e-07
520,010,500,43,-2.8011618200000653e-07
521,010,600,43,-1.5999212385969337e-08
522,010,700,43,1.2423426747085806e-07
523,010,800,43,4.610597494547108e-07
524,010,900,43,4.4557361340042785e-07
525,010,1000,43,3.676544037225573e-07
526,010,1100,43,3.1045668008964104e-07
527,010,1200,43,1.8773947555565408e-07
528,010,100,44,-1.5721840223097485e-06
529,010,200,44,-1.1453872625593296e-06
530,010,300,44,1.9846851218362395e-09
531,010,400,44,1.0662909270698994e-07
532,010,500,44,1.310360309398397e-07
533,010,600,44,8.845346718204456e-08
534,010,700,44,-1.8320236377735915e-08
535,010,800,44,1.8178766279502653e-07
536,010,900,44,3.466576648073956e-07
537,010,1000,44,4.3395141444973605e-07
538,010,1100,44,6.544072839962756e-07
539,010,1200,44,5.862795346273114e-07
540,010,100,45,1.5008086741733737e-06
541,010,200,45,-1.5255617186405425e-07
542,010,300,45,6.461300405789418e-07
543,010,400,45,3.1622528425288e-07
544,010,500,45,2.88357414234628e-07
545,010,600,45,4.302026058358219e-07
546,010,700,45,8.329555891664879e-08
547,010,800,45,-1.912016769611977e-08
548,010,900,45,-9.025331501981963e-08
549,010,1000,45,-1.739004468909086e-07
550,010,1100,45,-4.0544950830942975e-08
551,010,1200,45,-1.0550706033232866e-07
552,010,100,46,-6.011839631410488e-07
553,010,200,46,-1.643465390167718e-07
554,010,300,46,-5.238600132025521e-07
555,010,400,46,-6.036249893427221e-07
556,010,500,46,-2.70022972738216e-07
557,010,600,46,-4.1864878438878345e-07
558,010,700,46,-4.4647322263821046e-07
559,010,800,46,-4.0899167226625325e-07
560,010,900,46,-2.3841722318941501e-07
561,010,1000,46,-2.440260412902019e-08
562,010,1100,46,2.7689237127315167e-08
563,010,1200,46,2.6954404033964765e-08
564,010,100,47,5.370648085085864e-07
565,010,200,47,-1.1905560701186206e-07
566,010,300,47,-3.4437843651102483e-07
567,010,400,47,1.8242498768494684e-07
568,010,500,47,7.788576736020182e-07
569,010,600,47,9.916287697650758e-07
570,010,700,47,8.003144552875852e-07
571,010,800,47,6.441363962717905e-07
572,010,900,47,5.558832361079696e-07
573,010,1000,47,6.631835501290341e-07
574,010,1100,47,6.794365522355665e-07
575,010,1200,47,7.029066940765201e-07
576,010,100,48,1.3559079247560813e-06
577,010,200,48,1.5747718611178236e-06
578,010,300,48,8.856533761028638e-07
579,010,400,48,8.66582436778254e-07
580,010,500,48,9.394541315939451e-07
581,010,600,48,4.5900833401250387e-07
582,010,700,48,4.921306305027923e-07
583,010,800,48,1.4534861981792178e-07
584,010,900,48,2.2419685510059078e-07
585,010,1000,48,2.3195810218650984e-07
586,010,1100,48,3.295137677512631e-07
587,010,1200,48,3.424944133347762e-07
588,010,100,49,2.030485707312328e-06
589,010,200,49,2.3979287751909558e-06
590,010,300,49,2.0461295993573167e-06
591,010,400,49,2.1698502556348997e-06
592,010,500,49,2.183373099572175e-06
593,010,600,49,1.9577611082052997e-06
594,010,700,49,1.5659089497154147e-06
595,010,800,49,1.398495425165682e-06
596,010,900,49,1.2332243148684347e-06
597,010,1000,49,1.0580880607297407e-06
598,010,1100,49,9.92046037551722e-07
599,010,1200,49,1.0264614831912994e-06
600,010,100,50,-2.57494824629421e-07
601,010,200,50,4.661015078715428e-08
602,010,300,50,1.4253784800359995e-07
603,010,400,50,4.1628927168625924e-08
604,010,500,50,3.9369288914995106e-07
605,010,600,50,3.764154903886081e-07
606,010,700,50,5.124762735603093e-07
607,010,800,50,9.865740599497078e-07
608,010,900,50,6.999737397859335e-07
609,010,1000,50,8.919471903033976e-07
610,010,1100,50,1.008264080916226e-06
611,010,1200,50,1.0318260987946645e-06
612,010,100,51,1.0803019721361004e-06
613,010,200,51,3.6056911423218795e-07
614,010,300,51,2.8555302440873154e-07
615,010,400,51,6.716653046713039e-07
616,010,500,51,8.279717925996697e-08
617,010,600,51,2.3476555568806448e-07
618,010,700,51,3.9953029435809227e-07
619,010,800,51,4.1486625206167635e-07
620,010,900,51,5.921406851573902e-07
621,010,1000,51,5.971847042822019e-07
622,010,1100,51,5.419031883685001e-07
623,010,1200,51,6.139373838361384e-07
624,010,100,52,1.3927096360954503e-06
625,010,200,52,5.746165300712112e-07
626,010,300,52,-2.7145321041202426e-07
627,010,400,52,-2.5660210411786476e-07
628,010,500,52,-1.7423645486557824e-07
629,010,600,52,-1.472387781609836e-07
630,010,700,52,-9.804191955594586e-08
631,010,800,52,-3.938197369216055e-07
632,010,900,52,-3.783102602517961e-07
633,010,1000,52,-5.084228906923577e-07
634,010,1100,52,-5.367175137726476e-07
635,010,1200,52,-4.412806942107375e-07
636,010,100,53,1.055215818583114e-06
637,010,200,53,1.8050359677540586e-06
638,010,300,53,1.2638558461616404e-06
639,010,400,53,1.303213107010536e-06
640,010,500,53,8.460964118395828e-07
641,010,600,53,4.500574398423999e-07
642,010,700,53,2.0698223585215538e-07
643,010,800,53,2.0107802534216553e-08
644,010,900,53,-1.2952410827556254e-07
645,010,1000,53,-1.4477699613307812e-08
646,010,1100,53,-9.740774304999971e-08
647,010,1200,53,-8.006303492606762e-08
648,010,100,54,3.868044652135392e-07
649,010,200,54,4.6487174070833254e-07
650,010,300,54,1.4393374591935582e-06
651,010,400,54,5.514814684250313e-07
652,010,500,54,5.0023071056220055e-08
653,010,600,54,2.489476436692014e-07
654,010,700,54,2.0971391556296873e-07
655,010,800,54,2.989606865642312e-07
656,010,900,54,1.8496742324257842e-07
657,010,1000,54,1.8532817435631542e-07
658,010,1100,54,3.5147663550681644e-07
659,010,1200,54,3.173598216946744e-07
660,010,100,55,1.4385986546170108e-06
661,010,200,55,6.231778005880905e-07
662,010,300,55,7.677741037411124e-07
663,010,400,55,1.279541782159687e-07
664,010,500,55,3.3597256279069963e-07
665,010,600,55,4.593779560280457e-07
666,010,700,55,2.5437187909816313e-07
667,010,800,55,1.1971932823173168e-07
668,010,900,55,1.777351483071109e-07
669,010,1000,55,3.7576955986617566e-08
670,010,1100,55,2.745815756751754e-07
671,010,1200,55,1.5347884445116539e-07
672,010,100,56,-3.447118183724493e-07
673,010,200,56,3.1182311374973984e-07
674,010,300,56,4.0752140378502785e-07
675,010,400,56,7.661761352036779e-07
676,010,500,56,7.984746358880253e-07
677,010,600,56,3.8066219718921027e-07
678,010,700,56,1.5972959566654185e-07
679,010,800,56,4.311634822364553e-08
680,010,900,56,1.8984313828649612e-07
681,010,1000,56,5.415465878542436e-08
682,010,1100,56,-2.5959550845750147e-08
683,010,1200,56,-5.997452555662213e-08
684,010,100,57,2.1428474016598755e-06
685,010,200,57,1.2972182053464067e-06
686,010,300,57,1.0845187760066906e-06
687,010,400,57,4.575552008310433e-07
688,010,500,57,5.201449181481501e-07
689,010,600,57,7.228280575513722e-08
690,010,700,57,1.8574781113056014e-08
691,010,800,57,3.0964247065301976e-07
692,010,900,57,3.5751371888949695e-07
693,010,1000,57,1.7639970651191853e-07
694,010,1100,57,2.96043877215038e-08
695,010,1200,57,7.029588211777548e-08
696,010,100,58,3.915628301090777e-08
697,010,200,58,-2.2262883319405004e-07
698,010,300,58,-3.7169620156728714e-07
699,010,400,58,-1.0977917444771326e-07
700,010,500,58,-2.1011392489027754e-07
701,010,600,58,-5.112698002628761e-08
702,010,700,58,-1.5304502454090684e-07
703,010,800,58,1.4920792434415516e-07
704,010,900,58,2.0521077525439952e-07
705,010,1000,58,2.96104623045951e-07
706,010,1100,58,4.920209943138486e-07
707,010,1200,58,4.904655062597498e-07
708,010,100,59,-5.5297075198282455e-08
709,010,200,59,1.5514998975321466e-06
710,010,300,59,8.004850835215797e-07
711,010,400,59,7.776970960600372e-07
712,010,500,59,3.6406361546995217e-07
713,010,600,59,3.5989878750636305e-07
714,010,700,59,3.1439378413622954e-07
715,010,800,59,2.911202870075153e-07
716,010,900,59,4.947728822440274e-07
717,010,1000,59,3.6924115480244777e-07
718,010,1100,59,3.063697041437902e-07
719,010,1200,59,2.714784547807189e-07
720,010,100,60,-1.5342157499955952e-06
721,010,200,60,-2.5024979757232895e-07
722,010,300,60,1.3648788318438128e-08
723,010,400,60,8.144200076012446e-08
724,010,500,60,-9.297344074232877e-08
725,010,600,60,7.212611783152206e-08
726,010,700,60,1.0643720766652911e-07
727,010,800,60,-1.5093376759953068e-07
728,010,900,60,-2.8004780531846173e-07
729,010,1000,60,-4.3604384426490834e-07
730,010,1100,60,-1.9115449347191544e-07
731,010,1200,60,-1.2571369612848547e-07
732,010,100,61,-7.932283544436773e-07
733,010,200,61,-1.678262091100419e-07
734,010,300,61,3.8812529482502745e-07
735,010,400,61,-6.374904686357636e-07
736,010,500,61,-4.4787537515164935e-07
737,010,600,61,-2.096172178598343e-07
738,010,700,61,-1.158054987830137e-08
739,010,800,61,1.7995380977505642e-07
740,010,900,61,9.896111120995914e-08
741,010,1000,61,3.247965786270919e-07
742,010,1100,61,4.073096538179842e-07
743,010,1200,61,3.1543486291009976e-07
744,010,100,62,-1.3068093541322762e-06
745,010,200,62,-1.1813575041299006e-06
746,010,300,62,1.578076837160627e-07
747,010,400,62,4.178708850248927e-07
748,010,500,62,1.0144237793353866e-07
749,010,600,62,2.0559746733140038e-07
750,010,700,62,4.7504862916219105e-07
751,010,800,62,7.912437501434985e-07
752,010,900,62,7.98616434923074e-07
753,010,1000,62,8.02174938401589e-07
754,010,1100,62,5.716783487130474e-07
755,010,1200,62,3.653588999179904e-07
756,010,100,63,1.0600072251122313e-06
757,010,200,63,5.727213906260402e-07
758,010,300,63,5.979713722195333e-07
759,010,400,63,1.2806525510463043e-06
760,010,500,63,8.969555542327802e-07
761,010,600,63,1.0357645226896944e-06
762,010,700,63,1.0082717084086932e-06
763,010,800,63,7.429221252011286e-07
764,010,900,63,8.17527991744562e-07
765,010,1000,63,8.275210800479727e-07
766,010,1100,63,8.547117622435451e-07
767,010,1200,63,7.15377866831958e-07
768,010,100,64,1.7093292168581236e-06
769,010,200,64,2.5301645813557455e-06
770,010,300,64,1.731523228885004e-06
771,010,400,64,2.0091411240262903e-06
772,010,500,64,9.57254283244341e-07
773,010,600,64,8.964623527342922e-07
774,010,700,64,1.0589676401871255e-06
775,010,800,64,1.119448204045773e-06
776,010,900,64,1.2318601719164762e-06
777,010,1000,64,1.2273189495196339e-06
778,010,1100,64,1.094369482731744e-06
779,010,1200,64,1.2361107425536272e-06
780,010,100,65,7.392056674559457e-07
781,010,200,65,1.2144856299294705e-06
782,010,300,65,4.92726243902866e-07
783,010,400,65,2.9029967491969173e-07
784,010,500,65,1.7811092180592229e-07
785,010,600,65,-2.2484912805457763e-07
786,010,700,65,-2.736416203094092e-07
787,010,800,65,5.7834265738528604e-08
788,010,900,65,-2.3130233780483908e-07
789,010,1000,65,-2.491116526090724e-07
790,010,1100,65,-6.295399583141096e-08
791,010,1200,65,-1.5523753011908573e-07
792,010,100,66,5.694623327748832e-07
793,010,200,66,-1.3626911286735446e-06
794,010,300,66,-8.859792094239937e-07
795,010,400,66,-9.982149690593959e-07
796,010,500,66,-5.148482734204853e-07
797,010,600,66,-2.663389277631493e-07
798,010,700,66,-4.9706260226005085e-08
799,010,800,66,5.650851640056256e-08
800,010,900,66,1.1285714725087478e-07
801,010,1000,66,2.2693756806099435e-07
802,010,1100,66,4.2239481826830035e-07
803,010,1200,66,5.709277074844006e-07
804,010,100,67,7.762575824349918e-07
805,010,200,67,1.6483257538416523e-06
806,010,300,67,1.265498027108508e-06
807,010,400,67,1.5950419756361898e-06
808,010,500,67,1.011965858477234e-06
809,010,600,67,8.730940697697661e-07
810,010,700,67,8.33704620010261e-07
811,010,800,67,8.553438321055268e-07
812,010,900,67,4.904329200046003e-07
813,010,1000,67,6.196821028089874e-07
814,010,1100,67,4.304983469154548e-07
815,010,1200,67,4.862980600795243e-07
816,010,100,68,3.2162170077992224e-06
817,010,200,68,1.2631093317465675e-06
818,010,300,68,1.2284888679552462e-06
819,010,400,68,9.884435428448073e-07
820,010,500,68,6.126752268253791e-07
821,010,600,68,6.486602502802857e-07
822,010,700,68,3.49133252534206e-07
823,010,800,68,1.6618016852869552e-07
824,010,900,68,2.0787820148421741e-07
825,010,1000,68,1.9239787252343712e-07
826,010,1100,68,2.933111386459988e-07
827,010,1200,68,3.590525385731803e-07
828,010,100,69,9.077706479544256e-07
829,010,200,69,2.4080577143017427e-07
830,010,300,69,4.832974215776047e-07
831,010,400,69,5.041140060709644e-07
832,010,500,69,1.058823848416968e-06
833,010,600,69,8.130310059023656e-07
834,010,700,69,5.886288759355448e-07
835,010,800,69,6.766631957294222e-07
836,010,900,69,7.576282196382117e-07
837,010,1000,69,7.208105715867178e-07
838,010,1100,69,7.283692594436126e-07
839,010,1200,69,7.07132356865522e-07
840,010,100,70,-4.784572554589685e-07
841,010,200,70,-3.488952565423397e-07
842,010,300,70,3.0797911294712375e-07
843,010,400,70,3.2006232988836794e-07
844,010,500,70,1.8871188840772296e-07
845,010,600,70,6.267914403623567e-07
846,010,700,70,2.6153069539454643e-07
847,010,800,70,3.3683754553056516e-07
848,010,900,70,4.671036196525991e-07
849,010,1000,70,5.297139987947255e-07
850,010,1100,70,8.217049714585372e-07
851,010,1200,70,9.410659267876798e-07
852,010,100,71,-2.03238466287365e-06
853,010,200,71,-1.0070122638236673e-06
854,010,300,71,-3.047585861892816e-07
855,010,400,71,5.669233079225091e-07
856,010,500,71,8.292448836718169e-07
857,010,600,71,5.233014993548618e-07
858,010,700,71,8.085489427338569e-07
859,010,800,71,7.331065440039146e-07
860,010,900,71,5.64222895910596e-07
861,010,1000,71,5.004845251799161e-07
862,010,1100,71,4.158955580458493e-07
863,010,1200,71,5.161558784995185e-07
864,010,100,72,7.023855356771026e-08
865,010,200,72,6.847250261565848e-07
866,010,300,72,9.098596977934605e-08
867,010,400,72,-3.9678453477093574e-07
868,010,500,72,-1.7812750275790244e-07
869,010,600,72,-6.840890484539924e-08
870,010,700,72,2.344858396607051e-07
871,010,800,72,7.214847399942765e-08
872,010,900,72,6.740128159549425e-08
873,010,1000,72,3.218881631548043e-07
874,010,1100,72,4.187902447639494e-07
875,010,1200,72,4.3193298225915486e-07
876,010,100,73,-1.502273161246755e-07
877,010,200,73,-6.284182643201398e-07
878,010,300,73,8.239741619760964e-09
879,010,400,73,4.6836405297065754e-07
880,010,500,73,3.7012056064087217e-07
881,010,600,73,6.377130121766886e-08
882,010,700,73,-2.7245772784078524e-07
883,010,800,73,-4.030673536793896e-08
884,010,900,73,5.957973958177199e-08
885,010,1000,73,-5.674383497807068e-09
886,010,1100,73,1.5620273187779222e-07
887,010,1200,73,1.4827932320149483e-07
888,010,100,74,1.7817447606437221e-06
889,010,200,74,1.238425666215097e-06
890,010,300,74,7.487321071575692e-07
891,010,400,74,4.428224201411787e-07
892,010,500,74,3.01597712127593e-07
893,010,600,74,4.4430588622350647e-07
894,010,700,74,4.989157607171487e-07
895,010,800,74,5.317522798964945e-07
896,010,900,74,3.9807665472157663e-07
897,010,1000,74,4.628818134240006e-07
898,010,1100,74,4.964638287208495e-07
899,010,1200,74,3.8949264949175986e-07
900,010,100,75,1.2715919714801089e-06
901,010,200,75,2.3248224259061064e-07
902,010,300,75,3.231700069636242e-08
903,010,400,75,4.167513800382536e-07
904,010,500,75,5.742630521064524e-07
905,010,600,75,8.527875424098717e-07
906,010,700,75,8.967673035557103e-07
907,010,800,75,9.383658193389378e-07
908,010,900,75,8.748263124866099e-07
909,010,1000,75,7.91947616710279e-07
910,010,1100,75,8.085487642528405e-07
911,010,1200,75,6.518724426808066e-07
912,010,100,76,3.418269952367933e-06
913,010,200,76,1.5225691050082483e-06
914,010,300,76,1.2828449796630005e-06
915,010,400,76,1.3322118388115438e-06
916,010,500,76,1.4585505741247895e-06
917,010,600,76,1.126113312236003e-06
918,010,700,76,1.1775708035061234e-06
919,010,800,76,1.3141803679811558e-06
920,010,900,76,1.3070783821085967e-06
921,010,1000,76,1.1005717597688351e-06
922,010,1100,76,1.0545020138750378e-06
923,010,1200,76,1.1018632149053782e-06
924,010,100,77,2.03964916070752e-06
925,010,200,77,7.616008198228956e-07
926,010,300,77,6.616521635576537e-07
927,010,400,77,5.097523088177331e-07
928,010,500,77,3.863478516291155e-07
929,010,600,77,5.471400208153055e-07
930,010,700,77,6.68628669550202e-07
931,010,800,77,3.9997465851236013e-07
932,010,900,77,6.103524921036562e-07
933,010,1000,77,6.102051507350926e-07
934,010,1100,77,3.4054146056505013e-07
935,010,1200,77,3.944220875337786e-07
936,010,100,78,8.446927599897094e-07
937,010,200,78,1.0861891952366347e-06
938,010,300,78,5.829008093987064e-07
939,010,400,78,5.116445664589589e-07
940,010,500,78,9.879214788729097e-07
941,010,600,78,8.964184908411416e-07
942,010,700,78,8.2955750253369e-07
943,010,800,78,8.261876421199925e-07
944,010,900,78,5.546490442759374e-07
945,010,1000,78,6.24042171187637e-07
946,010,1100,78,7.196421217093866e-07
947,010,1200,78,5.469474190328218e-07
948,010,100,79,1.2699577766745701e-06
949,010,200,79,8.690034816477726e-07
950,010,300,79,9.928636741664163e-07
