SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_11,predictable,B,5.221576898861713e-07,M1
100,100_12,predictable,B,-9.42302996964628e-08,M1
100,100_13,predictable,B,3.8612005127447445e-07,M1
100,100_14,predictable,B,-2.7925646861604037e-07,M1
100,100_15,predictable,B,-5.253053495835047e-07,M1
100,100_16,predictable,B,2.8253666606303796e-09,M1
100,100_17,predictable,B,-2.5997674569566697e-07,M1
100,100_18,predictable,B,-1.0045149883808335e-06,M1
100,100_19,predictable,B,1.1025782903573145e-07,M1
100,100_0,predictable,B,-1.3859996488463366e-06,M2
100,100_1,predictable,B,7.784102479035937e-08,M2
100,100_2,predictable,B,-5.482876142082205e-07,M2
100,100_3,predictable,B,7.158946448271308e-07,M2
100,100_4,predictable,B,4.0704408601044404e-07,M2
100,100_5,predictable,B,-9.627855963145748e-08,M2
100,100_6,predictable,B,-7.046878249639122e-07,M2
100,100_7,predictable,B,-6.405226429251343e-07,M2
100,100_8,predictable,B,-3.2537959739897813e-07,M2
100,100_9,predictable,B,-5.563961252619265e-07,M2
100,100_10,predictable,B,-4.322195239581106e-07,M2
100,100_11,predictable,B,9.445950956887828e-07,M2
100,100_12,predictable,B,8.86967130497851e-08,M2
100,100_13,predictable,B,-5.729391867603795e-08,M2
100,100_14,predictable,B,-2.4985069387639667e-07,M2
100,100_15,predictable,B,-2.2590412868339626e-07,M2
100,100_16,predictable,B,1.0706618869704698e-07,M2
100,100_17,predictable,B,1.3632160555943074e-07,M2
100,100_18,predictable,B,-9.653963479649974e-07,M2
100,100_19,predictable,B,-2.9123333121106045e-07,M2
100,100_0,predictable,B,1.3316086369741242e-06,fronto_pooled
100,100_1,predictable,B,4.2381924638768e-07,fronto_pooled
100,100_2,predictable,B,1.377418838274025e-06,fronto_pooled
100,100_3,predictable,B,-8.983947865459641e-08,fronto_pooled
100,100_4,predictable,B,-2.261960742551139e-07,fronto_pooled
100,100_5,predictable,B,8.14377285065504e-08,fronto_pooled
100,100_6,predictable,B,3.39528261026345e-08,fronto_pooled
100,100_7,predictable,B,8.067706735346292e-07,fronto_pooled
100,100_8,predictable,B,6.487140635726973e-07,fronto_pooled
100,100_9,predictable,B,-5.4881277264495765e-08,fronto_pooled
100,100_10,predictable,B,2.1849123192252406e-07,fronto_pooled
100,100_11,predictable,B,5.688327515827041e-07,fronto_pooled
100,100_12,predictable,B,-1.6348982554781344e-07,fronto_pooled
100,100_13,predictable,B,-1.758308215999982e-07,fronto_pooled
100,100_14,predictable,B,4.799557216301764e-07,fronto_pooled
100,100_15,predictable,B,4.0531585686842676e-07,fronto_pooled
100,100_16,predictable,B,1.3054770165581431e-06,fronto_pooled
100,100_17,predictable,B,-2.1385299065102004e-07,fronto_pooled
100,100_18,predictable,B,8.41586886508594e-07,fronto_pooled
100,100_19,predictable,B,2.3980190217116614e-06,fronto_pooled
100,100_0,predictable,B,-1.3567908354161773e-06,mastoids_pooled
100,100_1,predictable,B,-2.3422650343718488e-07,mastoids_pooled
100,100_2,predictable,B,-1.2073844742133133e-06,mastoids_pooled
100,100_3,predictable,B,5.545008716012489e-07,mastoids_pooled
100,100_4,predictable,B,2.748101905147848e-07,mastoids_pooled
100,100_5,predictable,B,-1.909209981931781e-07,mastoids_pooled
100,100_6,predictable,B,-6.073360597369515e-07,mastoids_pooled
100,100_7,predictable,B,-4.172790961032291e-07,mastoids_pooled
100,100_8,predictable,B,-4.59750040491258e-07,mastoids_pooled
100,100_9,predictable,B,-5.715203243994438e-07,mastoids_pooled
100,100_10,predictable,B,-6.530577829622075e-08,mastoids_pooled
100,100_11,predictable,B,7.333763927874771e-07,mastoids_pooled
100,100_12,predictable,B,-2.7667933233388455e-09,mastoids_pooled
100,100_13,predictable,B,1.6441306629921826e-07,mastoids_pooled
100,100_14,predictable,B,-2.6455358124621854e-07,mastoids_pooled
100,100_15,predictable,B,-3.756047391334505e-07,mastoids_pooled
100,100_16,predictable,B,5.494577767883868e-08,mastoids_pooled
