SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_18,random,A-4,2.9306685432217707e-07,mastoids_pooled
100,100_19,random,A-4,1.1805338537218547e-06,mastoids_pooled
100,100_0,random,A-5,1.2655672503569803e-06,FZ
100,100_1,random,A-5,-1.0398107423981173e-07,FZ
100,100_2,random,A-5,-3.506274179017055e-06,FZ
100,100_3,random,A-5,-6.017626532184295e-07,FZ
100,100_4,random,A-5,1.6793303666418068e-06,FZ
100,100_5,random,A-5,1.0805199977426128e-07,FZ
100,100_6,random,A-5,1.2374239872769977e-06,FZ
100,100_7,random,A-5,4.2195073177708765e-08,FZ
100,100_8,random,A-5,-1.955883011151016e-07,FZ
100,100_9,random,A-5,3.33945863246754e-07,FZ
100,100_10,random,A-5,8.993048686534167e-07,FZ
100,100_11,random,A-5,-1.1279548311904363e-06,FZ
100,100_12,random,A-5,1.6240442937487387e-06,FZ
100,100_13,random,A-5,2.1859470955121197e-07,FZ
100,100_14,random,A-5,-1.0751271489084502e-07,FZ
100,100_15,random,A-5,1.1525374293341883e-06,FZ
100,100_16,random,A-5,-8.289278157462832e-06,FZ
100,100_17,random,A-5,4.826941727742451e-07,FZ
100,100_18,random,A-5,-6.904356666836974e-07,FZ
100,100_19,random,A-5,3.5380839534582266e-07,FZ
100,100_0,random,A-5,2.0897480635539977e-06,CZ
100,100_1,random,A-5,-1.1653557127733194e-07,CZ
100,100_2,random,A-5,-1.7082140331581287e-07,CZ
100,100_3,random,A-5,-8.414849342885943e-08,CZ
100,100_4,random,A-5,8.693479571775242e-07,CZ
100,100_5,random,A-5,-1.047260098374636e-07,CZ
100,100_6,random,A-5,5.847061608221793e-07,CZ
100,100_7,random,A-5,1.034637429029317e-06,CZ
100,100_8,random,A-5,2.9470822425992083e-07,CZ
100,100_9,random,A-5,1.1767284838981596e-07,CZ
100,100_10,random,A-5,2.4004474835237487e-06,CZ
100,100_11,random,A-5,-6.678983541519301e-07,CZ
100,100_12,random,A-5,9.458547447138699e-07,CZ
100,100_13,random,A-5,-9.701167095954588e-07,CZ
100,100_14,random,A-5,6.82707530597071e-08,CZ
100,100_15,random,A-5,6.137915598003474e-07,CZ
100,100_16,random,A-5,-8.065688598435372e-06,CZ
100,100_17,random,A-5,5.66981979090997e-07,CZ
100,100_18,random,A-5,-2.6635807682140466e-07,CZ
100,100_19,random,A-5,-6.892795932600393e-07,CZ
100,100_0,random,A-5,1.2484739687579348e-06,M1
100,100_1,random,A-5,8.676060201651125e-07,M1
100,100_2,random,A-5,-3.550415503923432e-06,M1
100,100_3,random,A-5,7.82530541982851e-07,M1
100,100_4,random,A-5,2.8179296094776875e-07,M1
100,100_5,random,A-5,-5.435226637473534e-07,M1
100,100_6,random,A-5,1.697386969681247e-06,M1
100,100_7,random,A-5,-3.9322493557847335e-06,M1
100,100_8,random,A-5,-9.641073029342805e-07,M1
100,100_9,random,A-5,1.4628043381037515e-07,M1
100,100_10,random,A-5,-8.55732325817371e-07,M1
100,100_11,random,A-5,-1.719992629659828e-05,M1
100,100_12,random,A-5,-3.03662964142859e-06,M1
100,100_13,random,A-5,-1.0290056820849713e-06,M1
100,100_14,random,A-5,-5.001105989776988e-07,M1
100,100_15,random,A-5,-5.004818194720428e-06,M1
100,100_16,random,A-5,-8.985353015305008e-06,M1
100,100_17,random,A-5,5.35630298417189e-07,M1
100,100_18,random,A-5,1.3108174380249692e-06,M1
100,100_19,random,A-5,-1.3078408551336907e-06,M1
100,100_0,random,A-5,2.3469144662158216e-06,M2
100,100_1,random,A-5,3.6596671233013466e-07,M2
100,100_2,random,A-5,-3.8507799445142153e-07,M2
100,100_3,random,A-5,1.385770492561278e-06,M2
100,100_4,random,A-5,-5.626496202637554e-07,M2
100,100_5,random,A-5,6.359211374729057e-07,M2
100,100_6,random,A-5,5.737648619685842e-07,M2
100,100_7,random,A-5,-1.7582504915480969e-06,M2
100,100_8,random,A-5,1.9177245647483687e-07,M2
100,100_9,random,A-5,-3.175323299728916e-06,M2
100,100_10,random,A-5,-6.191670718180831e-07,M2
100,100_11,random,A-5,-1.0100149811478332e-05,M2
100,100_12,random,A-5,-3.3987862934736766e-06,M2
100,100_13,random,A-5,3.893693872214499e-07,M2
100,100_14,random,A-5,-6.61749738810613e-07,M2
100,100_15,random,A-5,-4.3996029125992205e-06,M2
100,100_16,random,A-5,-1.0152356589969712e-05,M2
100,100_17,random,A-5,3.1373356796393637e-06,M2
100,100_18,random,A-5,-6.022706918429322e-07,M2
100,100_19,random,A-5,-2.0385744690543105e-07,M2
100,100_0,random,A-5,1.2989533361178474e-06,fronto_pooled
100,100_1,random,A-5,4.623839595230272e-08,fronto_pooled
100,100_2,random,A-5,-3.1189921264740404e-06,fronto_pooled
100,100_3,random,A-5,-5.496536229145921e-07,fronto_pooled
100,100_4,random,A-5,1.1291824328054645e-06,fronto_pooled
100,100_5,random,A-5,-3.507170468424192e-07,fronto_pooled
100,100_6,random,A-5,1.1803516094346379e-06,fronto_pooled
100,100_7,random,A-5,6.388597355169168e-07,fronto_pooled
100,100_8,random,A-5,6.400213966273328e-08,fronto_pooled
100,100_9,random,A-5,2.5355244304847703e-07,fronto_pooled
100,100_10,random,A-5,1.094215604666715e-06,fronto_pooled
100,100_11,random,A-5,-1.7324167522474453e-06,fronto_pooled
100,100_12,random,A-5,1.8587612694318522e-06,fronto_pooled
100,100_13,random,A-5,-2.611919083506109e-07,fronto_pooled
100,100_14,random,A-5,5.929180029085046e-08,fronto_pooled
100,100_15,random,A-5,1.1569799901280931e-06,fronto_pooled
100,100_16,random,A-5,-8.09497335649212e-06,fronto_pooled
100,100_17,random,A-5,6.327201120797099e-07,fronto_pooled
100,100_18,random,A-5,5.4167187052200915e-08,fronto_pooled
100,100_19,random,A-5,1.6102984930554952e-07,fronto_pooled
100,100_0,random,A-5,1.7976942174868782e-06,mastoids_pooled
100,100_1,random,A-5,6.167863662476236e-07,mastoids_pooled
100,100_2,random,A-5,-1.9677467491874267e-06,mastoids_pooled
100,100_3,random,A-5,1.0841505172720645e-06,mastoids_pooled
100,100_4,random,A-5,-1.4042832965799335e-07,mastoids_pooled
100,100_5,random,A-5,4.619923686277616e-08,mastoids_pooled
100,100_6,random,A-5,1.1355759158249156e-06,mastoids_pooled
100,100_7,random,A-5,-2.8452499236664153e-06,mastoids_pooled
100,100_8,random,A-5,-3.8616742322972184e-07,mastoids_pooled
100,100_9,random,A-5,-1.5145214329592704e-06,mastoids_pooled
100,100_10,random,A-5,-7.374496988177271e-07,mastoids_pooled
100,100_11,random,A-5,-1.3650038054038305e-05,mastoids_pooled
100,100_12,random,A-5,-3.2177079674511335e-06,mastoids_pooled
100,100_13,random,A-5,-3.198181474317607e-07,mastoids_pooled
100,100_14,random,A-5,-5.809301688941559e-07,mastoids_pooled
100,100_15,random,A-5,-4.702210553659824e-06,mastoids_pooled
100,100_16,random,A-5,-9.56885480263736e-06,mastoids_pooled
100,100_17,random,A-5,1.8364829890282764e-06,mastoids_pooled
100,100_18,random,A-5,3.542733730910186e-07,mastoids_pooled
100,100_19,random,A-5,-7.558491510195609e-07,mastoids_pooled
100,100_0,random,B-5,-7.88081990634737e-07,FZ
100,100_1,random,B-5,4.523228064101659e-07,FZ
100,100_2,random,B-5,-8.314268310272155e-07,FZ
100,100_3,random,B-5,-6.018624397619021e-07,FZ
100,100_4,random,B-5,-2.535743196858675e-06,FZ
100,100_5,random,B-5,2.400019927684127e-08,FZ
100,100_6,random,B-5,1.4813701545790536e-06,FZ
100,100_7,random,B-5,-1.745597062381421e-06,FZ
100,100_8,random,B-5,-6.715651815625279e-07,FZ
100,100_9,random,B-5,-7.024886855333534e-08,FZ
100,100_10,random,B-5,-5.349642183105629e-07,FZ
100,100_11,random,B-5,-2.0321132160461274e-06,FZ
100,100_12,random,B-5,-1.7023006148519926e-06,FZ
100,100_13,random,B-5,-3.263266802377984e-07,FZ
100,100_14,random,B-5,-3.1154872701222305e-07,FZ
100,100_15,random,B-5,7.986483387867338e-07,FZ
100,100_16,random,B-5,-8.043253019422992e-06,FZ
100,100_17,random,B-5,2.534829018259188e-06,FZ
100,100_18,random,B-5,-1.9555162978690531e-07,FZ
100,100_19,random,B-5,2.9476832605723757e-06,FZ
100,100_0,random,B-5,1.552211945110571e-07,CZ
100,100_1,random,B-5,-9.173388389172032e-07,CZ
100,100_2,random,B-5,-1.4543241354658677e-06,CZ
100,100_3,random,B-5,-3.73576036913903e-07,CZ
100,100_4,random,B-5,-1.7182844931085129e-06,CZ
100,100_5,random,B-5,1.1834890142381483e-06,CZ
100,100_6,random,B-5,1.4885573159517661e-06,CZ
100,100_7,random,B-5,-1.1823755107798207e-06,CZ
100,100_8,random,B-5,-1.5107551485016302e-06,CZ
100,100_9,random,B-5,6.070521827439279e-07,CZ
100,100_10,random,B-5,-1.2283358273634803e-06,CZ
100,100_11,random,B-5,-1.7503547178421286e-06,CZ
100,100_12,random,B-5,-1.4387468399945646e-06,CZ
100,100_13,random,B-5,-1.775827346905956e-07,CZ
100,100_14,random,B-5,-1.9070603762827432e-07,CZ
100,100_15,random,B-5,3.141994251620872e-07,CZ
100,100_16,random,B-5,-7.975077896844596e-06,CZ
100,100_17,random,B-5,7.105515942384954e-07,CZ
100,100_18,random,B-5,-7.870442249213738e-07,CZ
100,100_19,random,B-5,1.9917834652005695e-06,CZ
100,100_0,random,B-5,4.882514673454353e-07,M1
100,100_1,random,B-5,-3.0476369900611643e-07,M1
100,100_2,random,B-5,-5.26940317286062e-06,M1
100,100_3,random,B-5,1.165882690656872e-06,M1
100,100_4,random,B-5,-1.015020300201286e-06,M1
100,100_5,random,B-5,3.505342004928025e-07,M1
100,100_6,random,B-5,1.9997419713035923e-06,M1
100,100_7,random,B-5,4.150956556259189e-06,M1
100,100_8,random,B-5,4.8007126594029614e-08,M1
100,100_9,random,B-5,-1.4723605154642882e-07,M1
100,100_10,random,B-5,-1.0427252417599675e-06,M1
100,100_11,random,B-5,2.2630869625572815e-06,M1
100,100_12,random,B-5,2.0533118367893623e-06,M1
100,100_13,random,B-5,-5.417122029029997e-06,M1
100,100_14,random,B-5,-1.3431469326974364e-07,M1
100,100_15,random,B-5,-1.0096224057676296e-07,M1
100,100_16,random,B-5,-9.144296454905997e-06,M1
100,100_17,random,B-5,5.785142809600074e-07,M1
100,100_18,random,B-5,-2.034919812103908e-06,M1
100,100_19,random,B-5,1.4967007882660254e-06,M1
100,100_0,random,B-5,-4.2598019899742215e-06,M2
100,100_1,random,B-5,4.770557426780897e-07,M2
100,100_2,random,B-5,-2.7244466673437273e-06,M2
100,100_3,random,B-5,2.653977581168476e-07,M2
100,100_4,random,B-5,-8.401484319620067e-07,M2
100,100_5,random,B-5,1.1690620844717614e-07,M2
100,100_6,random,B-5,3.202158859494375e-06,M2
100,100_7,random,B-5,2.132936942871311e-06,M2
100,100_8,random,B-5,-3.4160717845566067e-07,M2
100,100_9,random,B-5,3.105438581769704e-06,M2
100,100_10,random,B-5,-5.005535056668009e-07,M2
100,100_11,random,B-5,3.108957171207294e-06,M2
100,100_12,random,B-5,3.3189433997904415e-06,M2
100,100_13,random,B-5,-5.86021686103777e-06,M2
100,100_14,random,B-5,5.384801943364437e-07,M2
100,100_15,random,B-5,-2.546283712590025e-07,M2
100,100_16,random,B-5,-1.0677506616048049e-05,M2
100,100_17,random,B-5,3.0903260721970584e-06,M2
100,100_18,random,B-5,-5.884764641450601e-07,M2
100,100_19,random,B-5,4.8807935309014285e-06,M2
100,100_0,random,B-5,-4.386864713623595e-07,fronto_pooled
100,100_1,random,B-5,-7.029503294120332e-08,fronto_pooled
100,100_2,random,B-5,-1.352492516048187e-06,fronto_pooled
100,100_3,random,B-5,-4.261364883788588e-07,fronto_pooled
100,100_4,random,B-5,-1.7255444676038679e-06,fronto_pooled
100,100_5,random,B-5,6.787121714626477e-07,fronto_pooled
100,100_6,random,B-5,1.4225199148683032e-06,fronto_pooled
100,100_7,random,B-5,-1.7233801109455271e-06,fronto_pooled
100,100_8,random,B-5,-7.275454786963564e-07,fronto_pooled
100,100_9,random,B-5,-7.024517156395405e-08,fronto_pooled
100,100_10,random,B-5,-5.510280560869774e-07,fronto_pooled
100,100_11,random,B-5,-1.3655771420744146e-06,fronto_pooled
100,100_12,random,B-5,-1.79871528143849e-06,fronto_pooled
100,100_13,random,B-5,-5.759033890235799e-07,fronto_pooled
100,100_14,random,B-5,-1.787076205328475e-07,fronto_pooled
100,100_15,random,B-5,1.2072467384314222e-06,fronto_pooled
100,100_16,random,B-5,-8.16432218925911e-06,fronto_pooled
100,100_17,random,B-5,1.6118873239534538e-06,fronto_pooled
100,100_18,random,B-5,-1.1788583694283261e-07,fronto_pooled
100,100_19,random,B-5,2.715806661399256e-06,fronto_pooled
100,100_0,random,B-5,-1.885775261314393e-06,mastoids_pooled
100,100_1,random,B-5,8.614602183598662e-08,mastoids_pooled
100,100_2,random,B-5,-3.996924920102174e-06,mastoids_pooled
100,100_3,random,B-5,7.156402243868598e-07,mastoids_pooled
100,100_4,random,B-5,-9.275843660816463e-07,mastoids_pooled
100,100_5,random,B-5,2.337202044699893e-07,mastoids_pooled
100,100_6,random,B-5,2.600950415398984e-06,mastoids_pooled
100,100_7,random,B-5,3.1419467495652497e-06,mastoids_pooled
100,100_8,random,B-5,-1.4680002593081555e-07,mastoids_pooled
100,100_9,random,B-5,1.4791012651116374e-06,mastoids_pooled
100,100_10,random,B-5,-7.716393737133842e-07,mastoids_pooled
100,100_11,random,B-5,2.6860220668822877e-06,mastoids_pooled
100,100_12,random,B-5,2.6861276182899017e-06,mastoids_pooled
100,100_13,random,B-5,-5.638669445033884e-06,mastoids_pooled
100,100_14,random,B-5,2.0208275053335e-07,mastoids_pooled
100,100_15,random,B-5,-1.7779530591788273e-07,mastoids_pooled
100,100_16,random,B-5,-9.910901535477024e-06,mastoids_pooled
100,100_17,random,B-5,1.834420176578533e-06,mastoids_pooled
100,100_18,random,B-5,-1.311698138124484e-06,mastoids_pooled
100,100_19,random,B-5,3.188747159583727e-06,mastoids_pooled
150,150_0,random,A-1,-4.690533005486941e-06,FZ
150,150_1,random,A-1,-2.707326729023407e-07,FZ
150,150_2,random,A-1,-5.190709018165762e-07,FZ
150,150_3,random,A-1,-1.2870897080574651e-06,FZ
150,150_4,random,A-1,-5.525280899121299e-07,FZ
150,150_5,random,A-1,-1.1404114850677161e-07,FZ
150,150_6,random,A-1,1.7736389779088313e-07,FZ
150,150_7,random,A-1,-5.15186487319852e-07,FZ
150,150_8,random,A-1,-7.601725940276082e-07,FZ
150,150_9,random,A-1,3.0354147602551505e-07,FZ
150,150_10,random,A-1,3.885905141487456e-07,FZ
150,150_11,random,A-1,-1.5986886091923226e-06,FZ
150,150_12,random,A-1,-2.9704158441745674e-06,FZ
150,150_13,random,A-1,8.42795070639113e-07,FZ
150,150_14,random,A-1,-1.3180583800931344e-06,FZ
150,150_15,random,A-1,-2.2572124180442186e-06,FZ
150,150_16,random,A-1,5.491322593798031e-07,FZ
150,150_17,random,A-1,-5.626595302601345e-06,FZ
150,150_18,random,A-1,-6.336023525932433e-07,FZ
150,150_19,random,A-1,-5.291944580676499e-07,FZ
150,150_20,random,A-1,-1.2633369897230295e-06,FZ
150,150_21,random,A-1,-1.3251347456844087e-06,FZ
150,150_22,random,A-1,1.4091056141296577e-06,FZ
150,150_0,random,A-1,-3.695526556839468e-06,CZ
150,150_1,random,A-1,-1.9784668815248096e-07,CZ
150,150_2,random,A-1,-3.234913316418897e-07,CZ
150,150_3,random,A-1,-4.252643713442694e-07,CZ
150,150_4,random,A-1,-3.3695729413807383e-07,CZ
150,150_5,random,A-1,1.8089707936042033e-07,CZ
150,150_6,random,A-1,7.724941889364345e-07,CZ
150,150_7,random,A-1,-1.060212116499315e-06,CZ
150,150_8,random,A-1,-5.52233634412147e-07,CZ
150,150_9,random,A-1,1.2990208665542014e-06,CZ
150,150_10,random,A-1,-1.6538728843329408e-07,CZ
150,150_11,random,A-1,-1.6392899635775393e-06,CZ
150,150_12,random,A-1,-2.521329683986551e-06,CZ
150,150_13,random,A-1,2.6792061089508934e-06,CZ
150,150_14,random,A-1,-6.829131014640666e-07,CZ
150,150_15,random,A-1,-2.7264694381301525e-06,CZ
150,150_16,random,A-1,-7.515052868711791e-07,CZ
150,150_17,random,A-1,-4.219670399834285e-06,CZ
150,150_18,random,A-1,-1.9688627304503824e-07,CZ
150,150_19,random,A-1,-1.9221534508062633e-07,CZ
150,150_20,random,A-1,-1.4812394192631474e-06,CZ
150,150_21,random,A-1,-1.2063085171121201e-06,CZ
150,150_22,random,A-1,3.074875061770399e-07,CZ
150,150_0,random,A-1,-1.9945101394114316e-06,M1
150,150_1,random,A-1,1.8702778206147742e-07,M1
150,150_2,random,A-1,-1.0703284306146087e-06,M1
150,150_3,random,A-1,-9.721189871925161e-07,M1
150,150_4,random,A-1,6.029291549225491e-07,M1
150,150_5,random,A-1,2.5576875577826285e-06,M1
150,150_6,random,A-1,8.733537970329053e-07,M1
150,150_7,random,A-1,-1.3568849908551783e-06,M1
150,150_8,random,A-1,1.0979779813169445e-06,M1
150,150_9,random,A-1,-1.4813434063398745e-06,M1
150,150_10,random,A-1,8.382932651329611e-07,M1
150,150_11,random,A-1,5.978271292406134e-07,M1
150,150_12,random,A-1,1.1852368470499642e-06,M1
150,150_13,random,A-1,3.6382014332048127e-06,M1
150,150_14,random,A-1,5.387812151980142e-10,M1
150,150_15,random,A-1,3.9055207999183496e-07,M1
150,150_16,random,A-1,3.795188231379143e-06,M1
150,150_17,random,A-1,-1.2611195165845857e-06,M1
150,150_18,random,A-1,4.7003732133177324e-07,M1
150,150_19,random,A-1,1.1351573562023986e-06,M1
150,150_20,random,A-1,9.491633932157129e-07,M1
150,150_21,random,A-1,5.507580384289667e-07,M1
150,150_22,random,A-1,7.338942270962434e-07,M1
150,150_0,random,A-1,-2.657094528331072e-06,M2
150,150_1,random,A-1,6.95258944531929e-07,M2
150,150_2,random,A-1,-1.479749457757862e-06,M2
150,150_3,random,A-1,-4.196103982394561e-06,M2
150,150_4,random,A-1,6.958093274533894e-07,M2
150,150_5,random,A-1,2.8407209356373643e-06,M2
150,150_6,random,A-1,2.003747213166207e-06,M2
150,150_7,random,A-1,1.6532814491654336e-07,M2
150,150_8,random,A-1,6.540518376141335e-07,M2
150,150_9,random,A-1,-1.996174228224845e-06,M2
150,150_10,random,A-1,3.3167488140861677e-07,M2
150,150_11,random,A-1,1.0826118295881314e-06,M2
150,150_12,random,A-1,1.051918209213909e-06,M2
150,150_13,random,A-1,2.8238837057870116e-06,M2
150,150_14,random,A-1,1.2323335983666085e-07,M2
150,150_15,random,A-1,1.7738679844114814e-06,M2
150,150_16,random,A-1,4.998256717954064e-06,M2
150,150_17,random,A-1,-2.1257390835671684e-06,M2
150,150_18,random,A-1,6.772863230253279e-09,M2
150,150_19,random,A-1,8.074881452557747e-07,M2
150,150_20,random,A-1,1.3421626181298052e-06,M2
150,150_21,random,A-1,-2.8940875949956536e-07,M2
150,150_22,random,A-1,5.90314735973152e-07,M2
150,150_0,random,A-1,-4.735954051284353e-06,fronto_pooled
150,150_1,random,A-1,-4.0459603636122665e-07,fronto_pooled
150,150_2,random,A-1,-3.273770502971729e-07,fronto_pooled
150,150_3,random,A-1,-8.673798376293007e-07,fronto_pooled
150,150_4,random,A-1,-6.539055671845873e-07,fronto_pooled
150,150_5,random,A-1,3.0008472279519084e-08,fronto_pooled
150,150_6,random,A-1,2.4447285603201864e-07,fronto_pooled
150,150_7,random,A-1,-2.093218401526542e-07,fronto_pooled
150,150_8,random,A-1,-6.264364664971822e-07,fronto_pooled
150,150_9,random,A-1,3.1759606149250883e-07,fronto_pooled
150,150_10,random,A-1,5.849639258030947e-07,fronto_pooled
150,150_11,random,A-1,-1.6243611314621376e-06,fronto_pooled
150,150_12,random,A-1,-2.1191187383919897e-06,fronto_pooled
150,150_13,random,A-1,1.1301660094886756e-06,fronto_pooled
150,150_14,random,A-1,-1.1791673556444948e-06,fronto_pooled
150,150_15,random,A-1,-2.0906282857140466e-06,fronto_pooled
150,150_16,random,A-1,9.282960005521091e-07,fronto_pooled
150,150_17,random,A-1,-5.065169199951924e-06,fronto_pooled
150,150_18,random,A-1,-4.888865135370679e-07,fronto_pooled
150,150_19,random,A-1,-4.714954357911694e-07,fronto_pooled
150,150_20,random,A-1,-1.2283355765703164e-06,fronto_pooled
150,150_21,random,A-1,-1.2699161176215058e-06,fronto_pooled
150,150_22,random,A-1,1.1267674481274527e-06,fronto_pooled
150,150_0,random,A-1,-2.325802333871252e-06,mastoids_pooled
150,150_1,random,A-1,4.411433632967032e-07,mastoids_pooled
150,150_2,random,A-1,-1.2750389441862353e-06,mastoids_pooled
150,150_3,random,A-1,-2.5841114847935387e-06,mastoids_pooled
150,150_4,random,A-1,6.493692411879692e-07,mastoids_pooled
150,150_5,random,A-1,2.6992042467099964e-06,mastoids_pooled
150,150_6,random,A-1,1.4385505050995562e-06,mastoids_pooled
150,150_7,random,A-1,-5.957784229693175e-07,mastoids_pooled
150,150_8,random,A-1,8.76014909465539e-07,mastoids_pooled
150,150_9,random,A-1,-1.73875881728236e-06,mastoids_pooled
150,150_10,random,A-1,5.84984073270789e-07,mastoids_pooled
150,150_11,random,A-1,8.402194794143725e-07,mastoids_pooled
150,150_12,random,A-1,1.1185775281319366e-06,mastoids_pooled
150,150_13,random,A-1,3.231042569495912e-06,mastoids_pooled
150,150_14,random,A-1,6.188607052592943e-08,mastoids_pooled
150,150_15,random,A-1,1.0822100322016582e-06,mastoids_pooled
150,150_16,random,A-1,4.396722474666604e-06,mastoids_pooled
150,150_17,random,A-1,-1.6934293000758772e-06,mastoids_pooled
150,150_18,random,A-1,2.3840509228101325e-07,mastoids_pooled
150,150_19,random,A-1,9.713227507290866e-07,mastoids_pooled
150,150_20,random,A-1,1.145663005672759e-06,mastoids_pooled
150,150_21,random,A-1,1.306746394647007e-07,mastoids_pooled
150,150_22,random,A-1,6.621044815346977e-07,mastoids_pooled
150,150_0,random,A-2,-4.629349195965915e-06,FZ
150,150_1,random,A-2,-9.212808049596788e-07,FZ
150,150_2,random,A-2,-2.358443407501909e-07,FZ
150,150_3,random,A-2,-2.4098420226437158e-06,FZ
150,150_4,random,A-2,-6.657035186208304e-08,FZ
150,150_5,random,A-2,1.2981760301045141e-06,FZ
150,150_6,random,A-2,2.781093142800728e-07,FZ
150,150_7,random,A-2,-3.363559073932265e-08,FZ
150,150_8,random,A-2,-6.494858418193416e-08,FZ
150,150_9,random,A-2,-4.6363432844032103e-07,FZ
150,150_10,random,A-2,1.0624497940625589e-06,FZ
150,150_11,random,A-2,-1.9065502692683367e-06,FZ
150,150_12,random,A-2,-2.6999372039426817e-06,FZ
150,150_13,random,A-2,5.2711282449990904e-08,FZ
150,150_14,random,A-2,-1.2906400343126734e-07,FZ
150,150_15,random,A-2,-3.1725830687889813e-07,FZ
150,150_16,random,A-2,6.259962226806692e-07,FZ
150,150_17,random,A-2,-2.1390173742474873e-06,FZ
150,150_18,random,A-2,-5.963571335598772e-07,FZ
150,150_19,random,A-2,-3.8350891145455535e-07,FZ
150,150_20,random,A-2,-1.3419755350696506e-06,FZ
150,150_21,random,A-2,-1.6660120036249282e-06,FZ
150,150_22,random,A-2,6.717343057971448e-07,FZ
150,150_0,random,A-2,-3.426483399380231e-06,CZ
150,150_1,random,A-2,-7.111765216905041e-07,CZ
150,150_2,random,A-2,1.2511127540193456e-07,CZ
150,150_3,random,A-2,-1.4972171243243792e-06,CZ
150,150_4,random,A-2,-8.474995340179703e-08,CZ
150,150_5,random,A-2,1.9531173802533886e-06,CZ
150,150_6,random,A-2,-1.493855143763767e-07,CZ
150,150_7,random,A-2,-6.707746564416084e-07,CZ
150,150_8,random,A-2,-1.5919663891139634e-07,CZ
150,150_9,random,A-2,8.289807885830669e-07,CZ
150,150_10,random,A-2,2.21316191353349e-07,CZ
150,150_11,random,A-2,-1.7646260903347866e-06,CZ
150,150_12,random,A-2,-2.092239324156253e-06,CZ
150,150_13,random,A-2,1.445049861104053e-06,CZ
150,150_14,random,A-2,8.729888202196889e-07,CZ
150,150_15,random,A-2,-8.760656373851816e-07,CZ
150,150_16,random,A-2,-1.4674153945293255e-07,CZ
150,150_17,random,A-2,-4.6402625310193456e-07,CZ
150,150_18,random,A-2,-2.1731301387717396e-07,CZ
150,150_19,random,A-2,-1.1569125131671853e-07,CZ
150,150_20,random,A-2,-1.6717312064429279e-06,CZ
150,150_21,random,A-2,-1.398453955516743e-06,CZ
150,150_22,random,A-2,2.326859660684022e-07,CZ
150,150_0,random,A-2,-1.5985872994406236e-06,M1
150,150_1,random,A-2,9.781923813534376e-07,M1
150,150_2,random,A-2,-1.613148931056685e-07,M1
150,150_3,random,A-2,-1.3331322838894266e-06,M1
150,150_4,random,A-2,-5.9597262715982423e-08,M1
150,150_5,random,A-2,1.1648142675824146e-06,M1
150,150_6,random,A-2,3.89076668625421e-07,M1
150,150_7,random,A-2,-1.8190578884969e-06,M1
150,150_8,random,A-2,5.809588401461951e-07,M1
150,150_9,random,A-2,-1.2410147360242264e-06,M1
150,150_10,random,A-2,1.2805746405319951e-06,M1
150,150_11,random,A-2,1.6275179254066075e-07,M1
150,150_12,random,A-2,1.6340582669727154e-06,M1
150,150_13,random,A-2,4.0765554240351774e-06,M1
150,150_14,random,A-2,4.927752047478862e-07,M1
150,150_15,random,A-2,-1.6319812311849092e-06,M1
150,150_16,random,A-2,1.9831467579933814e-06,M1
150,150_17,random,A-2,-2.8848760550204136e-07,M1
150,150_18,random,A-2,1.110681102600708e-07,M1
150,150_19,random,A-2,5.347976103209362e-07,M1
150,150_20,random,A-2,9.031997751662857e-07,M1
150,150_21,random,A-2,6.852589490335959e-07,M1
150,150_22,random,A-2,3.663209654947153e-07,M1
150,150_0,random,A-2,-2.027340174208803e-06,M2
150,150_1,random,A-2,1.4046377918930375e-06,M2
150,150_2,random,A-2,-6.322782661527527e-07,M2
150,150_3,random,A-2,-5.494869856192963e-06,M2
150,150_4,random,A-2,4.6674613720654177e-07,M2
150,150_5,random,A-2,2.0877827182630426e-06,M2
150,150_6,random,A-2,3.5469677413857424e-07,M2
150,150_7,random,A-2,-6.909209577088404e-07,M2
150,150_8,random,A-2,1.3777041779405863e-07,M2
150,150_9,random,A-2,-1.4482450342256924e-06,M2
150,150_10,random,A-2,2.1109158012677654e-07,M2
150,150_11,random,A-2,1.208915416555101e-06,M2
150,150_12,random,A-2,1.2323553028181778e-06,M2
150,150_13,random,A-2,2.836062885762658e-06,M2
150,150_14,random,A-2,4.5387326933266083e-07,M2
150,150_15,random,A-2,2.756477923071543e-07,M2
150,150_16,random,A-2,3.274571145084337e-06,M2
150,150_17,random,A-2,-8.901036449060484e-07,M2
150,150_18,random,A-2,6.969823425606591e-07,M2
150,150_19,random,A-2,5.105552133954916e-07,M2
150,150_20,random,A-2,1.5519124872298562e-06,M2
150,150_21,random,A-2,2.258976138591606e-08,M2
150,150_22,random,A-2,7.956492436278495e-07,M2
150,150_0,random,A-2,-4.622041114998865e-06,fronto_pooled
150,150_1,random,A-2,-1.072722031608464e-06,fronto_pooled
150,150_2,random,A-2,-3.8111281753572255e-08,fronto_pooled
150,150_3,random,A-2,-1.938717136908963e-06,fronto_pooled
150,150_4,random,A-2,-2.05923242759809e-07,fronto_pooled
150,150_5,random,A-2,1.3340837217583613e-06,fronto_pooled
150,150_6,random,A-2,3.0180936178680896e-08,fronto_pooled
150,150_7,random,A-2,2.430102280897017e-07,fronto_pooled
150,150_8,random,A-2,-9.442038329154912e-08,fronto_pooled
150,150_9,random,A-2,-3.087436096542717e-07,fronto_pooled
150,150_10,random,A-2,1.137240782554727e-06,fronto_pooled
