SOA,Condition,Time,Voltage,Electrode
150,random,0.00390625,-1.5130756631388858,CZ
150,random,0.005859375,-1.5071242510993728,CZ
150,random,0.0078125,-1.4981895320864207,CZ
150,random,0.009765625,-1.4836353443570258,CZ
150,random,0.01171875,-1.4610281853136893,CZ
150,random,0.013671875,-1.4285299908786562,CZ
150,random,0.015625,-1.385260524337493,CZ
150,random,0.017578125,-1.3315415759754374,CZ
150,random,0.01953125,-1.2689566381635342,CZ
150,random,0.021484375,-1.200218815772982,CZ
150,random,0.0234375,-1.1289382599769575,CZ
150,random,0.025390625,-1.0592035192510831,CZ
150,random,0.02734375,-0.9950610180082904,CZ
150,random,0.029296875,-0.9399914327106089,CZ
150,random,0.03125,-0.8963889741007436,CZ
150,random,0.033203125,-0.865167680106167,CZ
150,random,0.03515625,-0.8456052482771432,CZ
150,random,0.037109375,-0.8353767526614319,CZ
150,random,0.0390625,-0.8307916815560336,CZ
150,random,0.041015625,-0.8272592881637492,CZ
150,random,0.04296875,-0.819904211615939,CZ
150,random,0.044921875,-0.8042395189618119,CZ
150,random,0.046875,-0.7768193935065859,CZ
150,random,0.048828125,-0.7357776885155347,CZ
150,random,0.05078125,-0.6811682180240121,CZ
150,random,0.052734375,-0.6150910879376209,CZ
150,random,0.0546875,-0.5414755640579779,CZ
150,random,0.056640625,-0.4656382768832555,CZ
150,random,0.05859375,-0.39365521084401606,CZ
150,random,0.060546875,-0.33156965544193273,CZ
150,random,0.0625,-0.28460868722637983,CZ
150,random,0.064453125,-0.25647586361945124,CZ
150,random,0.06640625,-0.2488041874555521,CZ
150,random,0.068359375,-0.2608834250850123,CZ
150,random,0.0703125,-0.2896836841901147,CZ
150,random,0.072265625,-0.3301557223553771,CZ
150,random,0.07421875,-0.37582427512090716,CZ
150,random,0.076171875,-0.4195635406250877,CZ
150,random,0.078125,-0.4544590095549764,CZ
150,random,0.080078125,-0.4746358949541504,CZ
150,random,0.08203125,-0.4759383904569078,CZ
150,random,0.083984375,-0.45641354270865914,CZ
150,random,0.0859375,-0.4165270340812957,CZ
150,random,0.087890625,-0.35908398820577975,CZ
150,random,0.08984375,-0.2888761061856456,CZ
150,random,0.091796875,-0.21207531865895662,CZ
150,random,0.09375,-0.13552035053574785,CZ
150,random,0.095703125,-0.06592377357049906,CZ
150,random,0.09765625,-0.009167878128155503,CZ
150,random,0.099609375,0.03026346707293482,CZ
150,random,0.1015625,0.049674131938228026,CZ
150,random,0.103515625,0.04827043900822115,CZ
150,random,0.10546875,0.027060549279628067,CZ
150,random,0.107421875,-0.011460273435551331,CZ
150,random,0.109375,-0.06380747231065946,CZ
150,random,0.111328125,-0.12601588537881236,CZ
150,random,0.11328125,-0.19412982340490403,CZ
150,random,0.115234375,-0.2647085266538341,CZ
150,random,0.1171875,-0.33512824739444647,CZ
150,random,0.119140625,-0.40367831172469104,CZ
150,random,0.12109375,-0.46955160640841914,CZ
150,random,0.123046875,-0.5326678689243635,CZ
150,random,0.125,-0.5933973142809326,CZ
150,random,0.126953125,-0.6522355516743207,CZ
150,random,0.12890625,-0.7095225093832903,CZ
150,random,0.130859375,-0.7652078545684953,CZ
150,random,0.1328125,-0.8187320697347983,CZ
150,random,0.134765625,-0.869026235784037,CZ
150,random,0.13671875,-0.9146572494955763,CZ
150,random,0.138671875,-0.9540398001268329,CZ
150,random,0.140625,-0.9857215445045451,CZ
150,random,0.142578125,-1.008660305810439,CZ
150,random,0.14453125,-1.0224295192899817,CZ
150,random,0.146484375,-1.0273653269559477,CZ
150,random,0.1484375,-1.0245922182953702,CZ
150,random,0.150390625,-1.0159053724247193,CZ
150,random,0.15,-1.1198607101347156,CZ
150,random,0.151953125,-1.111314326823523,CZ
150,random,0.15390625,-1.1003107878739526,CZ
150,random,0.155859375,-1.0891490524539658,CZ
150,random,0.1578125,-1.079781282975961,CZ
150,random,0.159765625,-1.073560911357202,CZ
150,random,0.16171875,-1.0710501841947955,CZ
150,random,0.163671875,-1.0719946552082706,CZ
150,random,0.165625,-1.075388462182851,CZ
150,random,0.167578125,-1.0796619250804131,CZ
150,random,0.16953125,-1.0829759603102278,CZ
150,random,0.171484375,-1.08353197208791,CZ
150,random,0.1734375,-1.0798806934654634,CZ
150,random,0.175390625,-1.0711955955299424,CZ
150,random,0.17734375,-1.0573984481440042,CZ
150,random,0.179296875,-1.039195092123396,CZ
150,random,0.18125,-1.0180124578294272,CZ
150,random,0.183203125,-0.9957736471910077,CZ
150,random,0.18515625,-0.9746161708790169,CZ
150,random,0.187109375,-0.9565501628271558,CZ
150,random,0.1890625,-0.9431554924108437,CZ
150,random,0.191015625,-0.9353442887462802,CZ
150,random,0.19296875,-0.9332275018459274,CZ
150,random,0.194921875,-0.936118962057287,CZ
150,random,0.196875,-0.9426270290315067,CZ
150,random,0.198828125,-0.9508795985964199,CZ
150,random,0.20078125,-0.9588478324372853,CZ
150,random,0.202734375,-0.9646288340856857,CZ
150,random,0.2046875,-0.96671313551279,CZ
150,random,0.206640625,-0.9642148978380882,CZ
150,random,0.20859375,-0.9569778200411452,CZ
150,random,0.210546875,-0.945565910092722,CZ
150,random,0.2125,-0.9311076097965862,CZ
150,random,0.214453125,-0.9150367430336197,CZ
150,random,0.21640625,-0.8987897610323181,CZ
150,random,0.218359375,-0.8834962370199065,CZ
150,random,0.2203125,-0.8696649760138272,CZ
150,random,0.222265625,-0.857016109402702,CZ
150,random,0.22421875,-0.8444417645137036,CZ
150,random,0.226171875,-0.8300556884152049,CZ
150,random,0.228125,-0.8114214339279304,CZ
150,random,0.230078125,-0.78588212250862,CZ
150,random,0.23203125,-0.7509531017507491,CZ
150,random,0.233984375,-0.7047061307443785,CZ
150,random,0.2359375,-0.6461101600794079,CZ
150,random,0.237890625,-0.5753051396818814,CZ
150,random,0.23984375,-0.49374406553619854,CZ
150,random,0.241796875,-0.404135786478422,CZ
150,random,0.24375,-0.3102510403175034,CZ
150,random,0.245703125,-0.21660967612816603,CZ
150,random,0.24765625,-0.12806470736044817,CZ
150,random,0.249609375,-0.04935974303684219,CZ
150,random,0.2515625,0.015326990845581026,CZ
150,random,0.253515625,0.06275480154850688,CZ
150,random,0.25546875,0.09087967897066251,CZ
150,random,0.257421875,0.09895839293898977,CZ
150,random,0.259375,0.08750053404543473,CZ
150,random,0.261328125,0.05813193590266444,CZ
150,random,0.26328125,0.013377021384317428,CZ
150,random,0.265234375,-0.04363538956251589,CZ
150,random,0.2671875,-0.10948049361766841,CZ
150,random,0.269140625,-0.1807110804378762,CZ
150,random,0.27109375,-0.25405176258360646,CZ
150,random,0.273046875,-0.3265304122163323,CZ
150,random,0.275,-0.3955564800151023,CZ
150,random,0.276953125,-0.45892830405468094,CZ
150,random,0.27890625,-0.5148089931162265,CZ
150,random,0.280859375,-0.561691551002825,CZ
150,random,0.2828125,-0.598391328063154,CZ
150,random,0.284765625,-0.624083242629974,CZ
150,random,0.28671875,-0.6383408918747798,CZ
150,random,0.288671875,-0.6412292866734812,CZ
150,random,0.290625,-0.6334186286207826,CZ
150,random,0.292578125,-0.6162549787570918,CZ
150,random,0.29453125,-0.5918145257333622,CZ
150,random,0.296484375,-0.5628389975922603,CZ
150,random,0.2984375,-0.5325859186324003,CZ
150,random,0.300390625,-0.5046147084341179,CZ
150,random,0.3,-0.4703479932103341,CZ
150,random,0.301953125,-0.4473731474550021,CZ
150,random,0.30390625,-0.4331622923536354,CZ
150,random,0.305859375,-0.4300872557804347,CZ
150,random,0.3078125,-0.4395423484119785,CZ
150,random,0.309765625,-0.46175409343494844,CZ
150,random,0.31171875,-0.4956503642685932,CZ
150,random,0.313671875,-0.538893037169986,CZ
150,random,0.315625,-0.5880998455370693,CZ
150,random,0.317578125,-0.6391187378363343,CZ
150,random,0.31953125,-0.6874297072062313,CZ
150,random,0.321484375,-0.7286345166644128,CZ
150,random,0.3234375,-0.7588942416703047,CZ
150,random,0.325390625,-0.7753509683569945,CZ
150,random,0.32734375,-0.7764047096251496,CZ
150,random,0.329296875,-0.7618344475847902,CZ
150,random,0.33125,-0.732761514306592,CZ
150,random,0.333203125,-0.6914816567743749,CZ
150,random,0.33515625,-0.6411577987757542,CZ
150,random,0.337109375,-0.5854092128928463,CZ
150,random,0.3390625,-0.5278945418381128,CZ
150,random,0.341015625,-0.4718955458277888,CZ
150,random,0.34296875,-0.42001200716435466,CZ
150,random,0.344921875,-0.37399389146949735,CZ
150,random,0.346875,-0.33469366107582404,CZ
150,random,0.348828125,-0.30215590323509983,CZ
150,random,0.35078125,-0.2757994602553065,CZ
150,random,0.352734375,-0.25465815136820247,CZ
150,random,0.3546875,-0.23763467221047185,CZ
150,random,0.356640625,-0.22377252671136177,CZ
150,random,0.35859375,-0.21240258495031808,CZ
150,random,0.360546875,-0.20318505278282822,CZ
150,random,0.3625,-0.1960600206243528,CZ
150,random,0.364453125,-0.19107417746572933,CZ
150,random,0.36640625,-0.18815262005427544,CZ
150,random,0.368359375,-0.18689692089609536,CZ
150,random,0.3703125,-0.18638415178390016,CZ
150,random,0.372265625,-0.18503696183010418,CZ
150,random,0.37421875,-0.1806474783480978,CZ
150,random,0.376171875,-0.17053547335629685,CZ
150,random,0.378125,-0.1517867762300818,CZ
150,random,0.380078125,-0.12162909535578839,CZ
150,random,0.38203125,-0.07785229979525045,CZ
150,random,0.383984375,-0.019205123655636865,CZ
150,random,0.3859375,0.05430124763365812,CZ
150,random,0.387890625,0.14117375218594805,CZ
150,random,0.38984375,0.2384071974426621,CZ
150,random,0.391796875,0.34165170623036484,CZ
150,random,0.39375,0.44555892270389696,CZ
150,random,0.395703125,0.544251208390711,CZ
150,random,0.39765625,0.6318787453467493,CZ
150,random,0.399609375,0.7031914587623365,CZ
150,random,0.4015625,0.7540773308194374,CZ
150,random,0.403515625,0.781976053610339,CZ
150,random,0.40546875,0.7861065225627142,CZ
150,random,0.407421875,0.7674996709283732,CZ
150,random,0.409375,0.7288203055173139,CZ
150,random,0.411328125,0.6740237785492028,CZ
150,random,0.41328125,0.6079064548366067,CZ
150,random,0.415234375,0.5355690065733183,CZ
150,random,0.4171875,0.46188503441281564,CZ
150,random,0.419140625,0.39106949809864916,CZ
150,random,0.42109375,0.3263672394753128,CZ
150,random,0.423046875,0.2698887993863476,CZ
150,random,0.425,0.22255266769562965,CZ
150,random,0.426953125,0.18422283030462416,CZ
150,random,0.42890625,0.15395544209532686,CZ
150,random,0.430859375,0.13026261078492685,CZ
150,random,0.4328125,0.11141775131492349,CZ
150,random,0.434765625,0.09574992931860035,CZ
150,random,0.43671875,0.0818339937263377,CZ
150,random,0.438671875,0.0686004797315669,CZ
150,random,0.440625,0.05539126166438465,CZ
150,random,0.442578125,0.041899114940853716,CZ
150,random,0.44453125,0.02803694466928905,CZ
150,random,0.446484375,0.013808449649411096,CZ
150,random,0.4484375,-0.0007845884811405596,CZ
150,random,0.450390625,-0.015842785093473505,CZ
150,random,0.44999999999999996,-0.1496707001041633,CZ
150,random,0.45195312499999996,-0.16508655312340248,CZ
150,random,0.45390624999999996,-0.1822390969338179,CZ
150,random,0.45585937499999996,-0.2013998957171799,CZ
150,random,0.45781249999999996,-0.22274904564334946,CZ
150,random,0.45976562499999996,-0.24625678346731777,CZ
150,random,0.46171874999999996,-0.27159470080164444,CZ
150,random,0.46367187499999996,-0.29808717890180403,CZ
150,random,0.46562499999999996,-0.32470316785085507,CZ
150,random,0.46757812499999996,-0.3501383651422182,CZ
150,random,0.46953124999999996,-0.3729534815084148,CZ
150,random,0.47148437499999996,-0.3917589866808195,CZ
150,random,0.47343749999999996,-0.40538867327756084,CZ
150,random,0.47539062499999996,-0.41306424823579113,CZ
150,random,0.47734374999999996,-0.4145053483059853,CZ
150,random,0.47929687499999996,-0.40996196111294747,CZ
150,random,0.48124999999999996,-0.40017456401726487,CZ
150,random,0.48320312499999996,-0.3862801705167839,CZ
150,random,0.48515624999999996,-0.3696302717430724,CZ
150,random,0.48710937499999996,-0.3515635767045118,CZ
150,random,0.48906249999999996,-0.3332131655042758,CZ
150,random,0.49101562499999996,-0.3153321252422915,CZ
150,random,0.49296874999999996,-0.29818472776933835,CZ
150,random,0.49492187499999996,-0.2815679076948271,CZ
150,random,0.49687499999999996,-0.2648941346851939,CZ
150,random,0.49882812499999996,-0.24733162891667748,CZ
150,random,0.50078125,-0.22803414090333265,CZ
150,random,0.502734375,-0.2063628560014639,CZ
150,random,0.5046875,-0.18207112860857896,CZ
150,random,0.506640625,-0.15544852545276105,CZ
150,random,0.50859375,-0.12736131013592394,CZ
150,random,0.510546875,-0.09916999967112651,CZ
150,random,0.5125,-0.07252243219484275,CZ
150,random,0.514453125,-0.049099752978374656,CZ
150,random,0.51640625,-0.030318103660459644,CZ
150,random,0.518359375,-0.017013533229591385,CZ
150,random,0.5203125,-0.009212511256266778,CZ
150,random,0.522265625,-0.006008392469548998,CZ
150,random,0.52421875,-0.005559029256242782,CZ
150,random,0.526171875,-0.005207954029381834,CZ
150,random,0.528125,-0.0017538612880847618,CZ
150,random,0.530078125,0.008119561525547903,CZ
150,random,0.53203125,0.027416574054506714,CZ
150,random,0.533984375,0.05842317256305636,CZ
150,random,0.5359375,0.10232321424945956,CZ
150,random,0.537890625,0.15896951897848732,CZ
150,random,0.53984375,0.22680916159693565,CZ
150,random,0.541796875,0.3029754161177755,CZ
150,random,0.54375,0.3835292691067376,CZ
150,random,0.545703125,0.4638477887004169,CZ
150,random,0.54765625,0.5391095446389439,CZ
150,random,0.549609375,0.6047589426726597,CZ
150,random,0.5515625,0.6569573478071541,CZ
150,random,0.553515625,0.6929551959877285,CZ
150,random,0.55546875,0.7112837227806346,CZ
150,random,0.557421875,0.7117740528760013,CZ
150,random,0.559375,0.695469613029455,CZ
150,random,0.561328125,0.6643780837555862,CZ
150,random,0.56328125,0.6211333941485504,CZ
150,random,0.565234375,0.568634246665157,CZ
150,random,0.5671875,0.5096965166450713,CZ
150,random,0.569140625,0.44681208671607087,CZ
150,random,0.57109375,0.38199920034905377,CZ
150,random,0.573046875,0.3167706659684447,CZ
150,random,0.575,0.25223380176790355,CZ
150,random,0.576953125,0.18922090035907185,CZ
150,random,0.57890625,0.1284566076504459,CZ
150,random,0.580859375,0.07075977488970306,CZ
150,random,0.5828125,0.017135342034180226,CZ
150,random,0.584765625,-0.031176331931518433,CZ
150,random,0.58671875,-0.07274541070006782,CZ
150,random,0.588671875,-0.10615936218982827,CZ
150,random,0.590625,-0.13022370567390998,CZ
150,random,0.592578125,-0.14420863035114884,CZ
150,random,0.59453125,-0.1480775179768764,CZ
150,random,0.596484375,-0.1426580127844338,CZ
150,random,0.5984375,-0.12969559633021435,CZ
150,random,0.600390625,-0.1117684090979271,CZ
150,random,0.60234375,-0.09209568157362098,CZ
150,random,0.604296875,-0.07419301918725586,CZ
150,random,0.60625,-0.061445178761479605,CZ
150,random,0.608203125,-0.05671382660117934,CZ
150,random,0.61015625,-0.06198640441514568,CZ
150,random,0.612109375,-0.07807853115739659,CZ
150,random,0.6140625,-0.10449832689983936,CZ
150,random,0.616015625,-0.13950804785785603,CZ
150,random,0.61796875,-0.1803023713712858,CZ
150,random,0.619921875,-0.22335669375874914,CZ
150,random,0.621875,-0.2648808705514412,CZ
150,random,0.623828125,-0.30130240547953724,CZ
150,random,0.62578125,-0.3296990899037195,CZ
150,random,0.627734375,-0.3481413647028089,CZ
150,random,0.6296875,-0.3558862474669102,CZ
150,random,0.631640625,-0.3534017680620942,CZ
150,random,0.63359375,-0.3421997153660197,CZ
150,random,0.635546875,-0.3245724350929025,CZ
150,random,0.6375,-0.30322715870590355,CZ
150,random,0.639453125,-0.28083497127795465,CZ
150,random,0.64140625,-0.2596377014062118,CZ
150,random,0.643359375,-0.2411824113950259,CZ
150,random,0.6453125,-0.22612860160210319,CZ
150,random,0.647265625,-0.2142210053597367,CZ
150,random,0.64921875,-0.20443588912554417,CZ
150,random,0.651171875,-0.19524214561991599,CZ
150,random,0.653125,-0.1849419220279891,CZ
150,random,0.655078125,-0.17201499834191444,CZ
150,random,0.65703125,-0.15538179701356192,CZ
150,random,0.658984375,-0.1346887454128196,CZ
150,random,0.6609375,-0.11032677256796723,CZ
150,random,0.662890625,-0.08337068589115833,CZ
150,random,0.66484375,-0.055388676987950296,CZ
150,random,0.666796875,-0.028151448476690936,CZ
150,random,0.66875,-0.00327718671523696,CZ
150,random,0.670703125,0.01811484496704951,CZ
150,random,0.67265625,0.03565979434444232,CZ
150,random,0.674609375,0.04987970847952539,CZ
150,random,-0.025390625,0.5190831452402425,M1
150,random,-0.0234375,0.5594531407606396,M1
150,random,-0.021484375,0.5924964885867005,M1
150,random,-0.01953125,0.619376432963315,M1
150,random,-0.017578125,0.6413849724179707,M1
150,random,-0.015625,0.6598051853285122,M1
150,random,-0.013671875,0.6757895777275775,M1
150,random,-0.01171875,0.6902814331630565,M1
150,random,-0.009765625,0.7039954454366738,M1
150,random,-0.0078125,0.7174362273733846,M1
150,random,-0.005859375,0.7309017388232188,M1
150,random,-0.00390625,0.7445666192967584,M1
150,random,-0.001953125,0.7585270324121349,M1
150,random,0.0,0.7728232103347735,M1
150,random,0.001953125,0.7874358485453384,M1
150,random,0.00390625,0.8022723571467275,M1
150,random,0.005859375,0.8171456323185814,M1
150,random,0.0078125,0.8317162515032063,M1
150,random,0.009765625,0.8454671403945251,M1
150,random,0.01171875,0.8577098355999625,M1
150,random,0.013671875,0.8676002117315716,M1
150,random,0.015625,0.8742247412941572,M1
150,random,0.017578125,0.8766722956465856,M1
150,random,0.01953125,0.8741544869990222,M1
150,random,0.021484375,0.8661364961673588,M1
150,random,0.0234375,0.8524480621289235,M1
150,random,0.025390625,0.8333756506913134,M1
150,random,0.02734375,0.8096920540036416,M1
150,random,0.029296875,0.7826129263484605,M1
150,random,0.03125,0.7537302544807536,M1
150,random,0.033203125,0.7248699020926446,M1
150,random,0.03515625,0.6978643971492552,M1
150,random,0.037109375,0.6743058433941136,M1
150,random,0.0390625,0.6553352701851745,M1
150,random,0.041015625,0.6414937880218412,M1
150,random,0.04296875,0.6326038844838916,M1
150,random,0.044921875,0.6277635209729205,M1
150,random,0.046875,0.6254457540090579,M1
150,random,0.048828125,0.6236331157763092,M1
150,random,0.05078125,0.6200849175965941,M1
150,random,0.052734375,0.6126301349117176,M1
150,random,0.0546875,0.5994670332306075,M1
150,random,0.056640625,0.579405194586165,M1
150,random,0.05859375,0.5520545399754749,M1
150,random,0.060546875,0.5179285367734356,M1
150,random,0.0625,0.47836840143195725,M1
150,random,0.064453125,0.4353839382160814,M1
150,random,0.06640625,0.39144601901937126,M1
150,random,0.068359375,0.34916164718932513,M1
150,random,0.0703125,0.3109509547241289,M1
150,random,0.072265625,0.27873833745487625,M1
150,random,0.07421875,0.25369533102301156,M1
150,random,0.076171875,0.23608790810237182,M1
150,random,0.078125,0.2252587288099483,M1
150,random,0.080078125,0.2197416503443729,M1
150,random,0.08203125,0.217526133608119,M1
150,random,0.083984375,0.2163255876266505,M1
150,random,0.0859375,0.21388929081984254,M1
150,random,0.087890625,0.20832370958724714,M1
150,random,0.08984375,0.19837102349168595,M1
150,random,0.091796875,0.18360603843100998,M1
150,random,0.09375,0.16448227684221534,M1
150,random,0.095703125,0.1422889385060483,M1
150,random,0.09765625,0.11898708013083463,M1
150,random,0.099609375,0.09697813678669666,M1
150,random,0.1015625,0.07879778746408425,M1
150,random,0.103515625,0.06677659654216138,M1
150,random,0.10546875,0.06281058950247342,M1
150,random,0.107421875,0.0681672998241637,M1
150,random,0.109375,0.08335294193992246,M1
150,random,0.111328125,0.10811681134911215,M1
150,random,0.11328125,0.14154885709926213,M1
150,random,0.115234375,0.18217313014622996,M1
150,random,0.1171875,0.2281580664301778,M1
150,random,0.119140625,0.2775210310059976,M1
150,random,0.12109375,0.3282956345421316,M1
150,random,0.123046875,0.37869046163608716,M1
150,random,0.125,0.4271582032243793,M1
150,random,0.126953125,0.4724261831975819,M1
150,random,0.12890625,0.5135109728742107,M1
150,random,0.130859375,0.5497083343495591,M1
150,random,0.1328125,0.5805711592250131,M1
150,random,0.134765625,0.605846355421877,M1
150,random,0.13671875,0.6254394382109318,M1
150,random,0.138671875,0.6394195086455589,M1
150,random,0.140625,0.6480403333566557,M1
150,random,0.142578125,0.6517962122109605,M1
150,random,0.14453125,0.6514389939559845,M1
150,random,0.146484375,0.6479727100776984,M1
150,random,0.1484375,0.6426463028590305,M1
150,random,0.150390625,0.6368524983117921,M1
150,random,0.15,0.4386926343737167,M1
150,random,0.151953125,0.43730467007949503,M1
150,random,0.15390625,0.43792535850768577,M1
150,random,0.155859375,0.4412254693010175,M1
150,random,0.1578125,0.4476161317543499,M1
150,random,0.159765625,0.45717606566165125,M1
150,random,0.16171875,0.469603459345822,M1
150,random,0.163671875,0.4842145318909151,M1
150,random,0.165625,0.5000311007378238,M1
150,random,0.167578125,0.5159128838148835,M1
150,random,0.16953125,0.5307029488716106,M1
150,random,0.171484375,0.5433530890533566,M1
150,random,0.1734375,0.5530681489596604,M1
150,random,0.175390625,0.5594174952064982,M1
150,random,0.17734375,0.5624088238984926,M1
150,random,0.179296875,0.5624605464667499,M1
150,random,0.18125,0.5602859495777168,M1
150,random,0.183203125,0.5567932365989771,M1
150,random,0.18515625,0.5529002650113714,M1
150,random,0.187109375,0.5493776523943107,M1
150,random,0.1890625,0.5467163049716786,M1
150,random,0.191015625,0.5450157646158044,M1
150,random,0.19296875,0.5439503304980621,M1
150,random,0.194921875,0.5428379588539902,M1
150,random,0.196875,0.5407622614815528,M1
150,random,0.198828125,0.5367250228415367,M1
150,random,0.20078125,0.5298095513610506,M1
150,random,0.202734375,0.5193986352511699,M1
150,random,0.2046875,0.5053212238792998,M1
150,random,0.206640625,0.48787430875894766,M1
150,random,0.20859375,0.4677991862091284,M1
150,random,0.210546875,0.4461787498307192,M1
150,random,0.2125,0.4242604147031631,M1
150,random,0.214453125,0.40324500299280064,M1
150,random,0.21640625,0.38406960008476587,M1
150,random,0.218359375,0.3672450619549379,M1
150,random,0.2203125,0.35275866398002925,M1
150,random,0.222265625,0.3400061162472451,M1
150,random,0.22421875,0.3278585434831325,M1
150,random,0.226171875,0.314873427003479,M1
150,random,0.228125,0.29953175453000386,M1
150,random,0.230078125,0.28049434586119304,M1
150,random,0.23203125,0.25681847659126084,M1
150,random,0.233984375,0.22819032113150312,M1
150,random,0.2359375,0.19506060921082236,M1
150,random,0.237890625,0.1586160517712929,M1
150,random,0.23984375,0.12065157282909633,M1
150,random,0.241796875,0.08336381803221973,M1
150,random,0.24375,0.04906225964626409,M1
150,random,0.245703125,0.019850663180853264,M1
150,random,0.24765625,-0.002625408219327922,M1
150,random,0.249609375,-0.017388478356470193,M1
150,random,0.2515625,-0.024264183087883955,M1
150,random,0.253515625,-0.023836013047398248,M1
150,random,0.25546875,-0.017296446091810847,M1
150,random,0.257421875,-0.006243608683205291,M1
150,random,0.259375,0.007584759525761192,M1
150,random,0.261328125,0.022629584389940793,M1
150,random,0.26328125,0.037746265977590496,M1
150,random,0.265234375,0.052388326720199004,M1
150,random,0.2671875,0.06668752676645176,M1
150,random,0.269140625,0.08140317235741983,M1
150,random,0.27109375,0.09771212127341262,M1
150,random,0.273046875,0.11696183816636475,M1
150,random,0.275,0.1403923041588878,M1
150,random,0.276953125,0.16884874530438024,M1
150,random,0.27890625,0.20256677568664117,M1
150,random,0.280859375,0.2410384609202973,M1
150,random,0.2828125,0.2830515742950322,M1
150,random,0.284765625,0.32681517714294717,M1
150,random,0.28671875,0.37019917504435196,M1
150,random,0.288671875,0.4109964221322076,M1
150,random,0.290625,0.44723418692110106,M1
150,random,0.292578125,0.47748116880642477,M1
150,random,0.29453125,0.5010324593473816,M1
150,random,0.296484375,0.5180129997607645,M1
150,random,0.2984375,0.5293786371581795,M1
150,random,0.300390625,0.536729175191498,M1
150,random,0.3,0.5203502243581991,M1
150,random,0.301953125,0.5253849368698311,M1
150,random,0.30390625,0.5312136193340493,M1
150,random,0.305859375,0.5396501227236551,M1
150,random,0.3078125,0.5518517557126632,M1
150,random,0.309765625,0.5681257308849481,M1
150,random,0.31171875,0.5878684121911517,M1
150,random,0.313671875,0.6096525769241067,M1
150,random,0.315625,0.6314309001462115,M1
150,random,0.317578125,0.6508828638961066,M1
150,random,0.31953125,0.6657886331140618,M1
150,random,0.321484375,0.6743868452659901,M1
150,random,0.3234375,0.675651712665216,M1
150,random,0.325390625,0.6694290716347457,M1
150,random,0.32734375,0.6564734771631185,M1
150,random,0.329296875,0.6383623749026968,M1
150,random,0.33125,0.6172172659731864,M1
150,random,0.333203125,0.5953064544891741,M1
150,random,0.33515625,0.574676565271968,M1
150,random,0.337109375,0.5568543689155772,M1
150,random,0.3390625,0.5425759048233412,M1
150,random,0.341015625,0.5316923922973531,M1
150,random,0.34296875,0.5231956048691165,M1
150,random,0.344921875,0.5153810175537056,M1
150,random,0.346875,0.5061359997396068,M1
150,random,0.348828125,0.4932756743745931,M1
150,random,0.35078125,0.4749359349228661,M1
150,random,0.352734375,0.4499572783932199,M1
150,random,0.3546875,0.4180848471289368,M1
150,random,0.356640625,0.3800236461409088,M1
150,random,0.35859375,0.337373178823604,M1
150,random,0.360546875,0.29240502703200744,M1
150,random,0.3625,0.2477057005888661,M1
150,random,0.364453125,0.20580210710487212,M1
150,random,0.36640625,0.16880844316594212,M1
150,random,0.368359375,0.13808446467415392,M1
150,random,0.3703125,0.11403587589196308,M1
150,random,0.372265625,0.0960588138500794,M1
150,random,0.37421875,0.08264410126294622,M1
150,random,0.376171875,0.07160148217328523,M1
150,random,0.378125,0.06045636648304539,M1
150,random,0.380078125,0.046823789058630216,M1
150,random,0.38203125,0.028789610473367606,M1
150,random,0.383984375,0.00524793317980688,M1
150,random,0.3859375,-0.02392820565843143,M1
150,random,0.387890625,-0.05785302409114353,M1
150,random,0.38984375,-0.09472244592554643,M1
150,random,0.391796875,-0.13206935818396115,M1
150,random,0.39375,-0.16712092363120415,M1
150,random,0.395703125,-0.19719884562001108,M1
150,random,0.39765625,-0.2200839967854236,M1
150,random,0.399609375,-0.23430270098980033,M1
150,random,0.4015625,-0.23932102884934325,M1
150,random,0.403515625,-0.23561530821078364,M1
150,random,0.40546875,-0.2245642093921265,M1
150,random,0.407421875,-0.2081777712147494,M1
150,random,0.409375,-0.18880446717162164,M1
150,random,0.411328125,-0.16878144223305158,M1
150,random,0.41328125,-0.150076012448237,M1
150,random,0.415234375,-0.13398658638624536,M1
150,random,0.4171875,-0.12101448021439867,M1
150,random,0.419140625,-0.11085637111655752,M1
150,random,0.42109375,-0.1024930260855498,M1
150,random,0.423046875,-0.09439867994533709,M1
150,random,0.425,-0.08485128476171841,M1
150,random,0.426953125,-0.07219844131241085,M1
150,random,0.42890625,-0.055123875782832635,M1
150,random,0.430859375,-0.03290515068151171,M1
150,random,0.4328125,-0.00551911892033706,M1
150,random,0.434765625,0.02638490944569276,M1
150,random,0.43671875,0.061601840459586485,M1
150,random,0.438671875,0.09855730855589251,M1
150,random,0.440625,0.13556147462538876,M1
150,random,0.442578125,0.1710906894033477,M1
150,random,0.44453125,0.2039891142186187,M1
150,random,0.446484375,0.23361042414525518,M1
150,random,0.4484375,0.25988701895832256,M1
150,random,0.450390625,0.283260254904057,M1
150,random,0.44999999999999996,0.20236839388773029,M1
150,random,0.45195312499999996,0.22194846370444282,M1
150,random,0.45390624999999996,0.2410945334002898,M1
150,random,0.45585937499999996,0.2610057903526892,M1
150,random,0.45781249999999996,0.28252765390969553,M1
150,random,0.45976562499999996,0.3059823396009288,M1
150,random,0.46171874999999996,0.33104683006473823,M1
150,random,0.46367187499999996,0.35674320989063857,M1
150,random,0.46562499999999996,0.3815495990266981,M1
150,random,0.46757812499999996,0.4036388934975545,M1
