SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
100,100_17,predictable,A,2.2637007646153506e-09,mastoids_pooled
100,100_18,predictable,A,5.519174544588167e-07,mastoids_pooled
100,100_19,predictable,A,-8.501019738105242e-07,mastoids_pooled
150,150_0,random,B,-5.226164685154799e-06,FZ
150,150_1,random,B,7.552401871180337e-07,FZ
150,150_2,random,B,-7.667006912015494e-07,FZ
150,150_3,random,B,-2.4928351422204288e-06,FZ
150,150_4,random,B,8.170251172945342e-08,FZ
150,150_5,random,B,8.834346909480928e-07,FZ
150,150_6,random,B,-3.018212925809394e-08,FZ
150,150_7,random,B,5.277131639047639e-07,FZ
150,150_8,random,B,1.0090818955177384e-06,FZ
150,150_9,random,B,-3.3705718593068924e-07,FZ
150,150_10,random,B,1.886405066215957e-06,FZ
150,150_11,random,B,-1.7888348747874262e-06,FZ
150,150_12,random,B,-1.4527549660670047e-06,FZ
150,150_13,random,B,-3.0314779039031235e-07,FZ
