SOA,Participant,Condition,StimulusType,MeanAmplitude,Electrode
150,150_21,random,B,-2.1059810705992275e-06,CZ
150,150_22,random,B,6.55583585853492e-07,CZ
150,150_0,random,B,-4.81483491967083e-06,M1
150,150_1,random,B,4.655233853156915e-07,M1
150,150_2,random,B,4.800153385531303e-07,M1
150,150_3,random,B,-4.988524023019636e-07,M1
150,150_4,random,B,9.2954282052915e-07,M1
150,150_5,random,B,6.175810064235066e-07,M1
150,150_6,random,B,1.8149749962503848e-06,M1
150,150_7,random,B,-2.1610233545743541e-07,M1
150,150_8,random,B,1.3164225265427376e-11,M1
150,150_9,random,B,1.557356961257028e-07,M1
150,150_10,random,B,3.447047686222504e-07,M1
150,150_11,random,B,6.063863077088172e-07,M1
150,150_12,random,B,-9.071494741164088e-08,M1
150,150_13,random,B,5.489818049682072e-06,M1
150,150_14,random,B,-5.579872095040628e-07,M1
150,150_15,random,B,1.1264645227271331e-07,M1
150,150_16,random,B,1.4344687997436267e-06,M1
150,150_17,random,B,-7.97583197709173e-07,M1
150,150_18,random,B,3.5335966906302476e-07,M1
150,150_19,random,B,7.670802943948729e-07,M1
150,150_20,random,B,1.4193525591288391e-07,M1
150,150_21,random,B,1.5930311019474175e-06,M1
150,150_22,random,B,8.019997733299534e-07,M1
150,150_0,random,B,-5.745190937886946e-06,M2
150,150_1,random,B,-3.3033320708142354e-07,M2
150,150_2,random,B,-5.077076082216081e-07,M2
150,150_3,random,B,-3.238098756241925e-07,M2
150,150_4,random,B,1.3452066866648238e-06,M2
150,150_5,random,B,1.1069693782417288e-06,M2
150,150_6,random,B,2.7720571370082327e-06,M2
150,150_7,random,B,-2.761785704308295e-07,M2
150,150_8,random,B,-1.1186610066715729e-07,M2
150,150_9,random,B,7.222217315927538e-07,M2
150,150_10,random,B,-1.269787375690612e-07,M2
150,150_11,random,B,1.3316900299287227e-06,M2
150,150_12,random,B,5.344685260411097e-07,M2
150,150_13,random,B,6.10687678999966e-06,M2
150,150_14,random,B,-2.6510748512009742e-08,M2
150,150_15,random,B,7.400446395422478e-07,M2
150,150_16,random,B,2.5370667117385893e-06,M2
150,150_17,random,B,-7.854952036723262e-07,M2
150,150_18,random,B,8.174949856964986e-07,M2
150,150_19,random,B,1.081188455600568e-06,M2
150,150_20,random,B,6.300835368833191e-07,M2
150,150_21,random,B,4.492394828048418e-06,M2
150,150_22,random,B,4.071639614267042e-07,M2
150,150_0,random,B,-6.588320971786743e-06,fronto_pooled
150,150_1,random,B,2.726933168268886e-07,fronto_pooled
150,150_2,random,B,-5.258754433068447e-07,fronto_pooled
150,150_3,random,B,-1.712883648906427e-06,fronto_pooled
150,150_4,random,B,-1.2645551550463096e-06,fronto_pooled
150,150_5,random,B,1.1448647055622984e-07,fronto_pooled
150,150_6,random,B,-1.0795090065158774e-06,fronto_pooled
150,150_7,random,B,-7.090062878276626e-07,fronto_pooled
150,150_8,random,B,-8.839138828093951e-07,fronto_pooled
150,150_9,random,B,-2.547554875178548e-07,fronto_pooled
150,150_10,random,B,3.532298746691254e-07,fronto_pooled
150,150_11,random,B,-1.655151638914276e-06,fronto_pooled
150,150_12,random,B,-2.1366679002312593e-06,fronto_pooled
150,150_13,random,B,-1.343073840530451e-06,fronto_pooled
150,150_14,random,B,-4.988085985146995e-07,fronto_pooled
150,150_15,random,B,-1.4845179210407622e-06,fronto_pooled
150,150_16,random,B,6.156525703104876e-08,fronto_pooled
150,150_17,random,B,-3.1163201192612177e-06,fronto_pooled
150,150_18,random,B,-7.536181107496986e-07,fronto_pooled
150,150_19,random,B,7.260172146743571e-07,fronto_pooled
150,150_20,random,B,-7.851874854623019e-07,fronto_pooled
150,150_21,random,B,-2.3010019451703555e-06,fronto_pooled
150,150_22,random,B,1.1448770289916866e-06,fronto_pooled
150,150_0,random,B,-5.280012928778888e-06,mastoids_pooled
150,150_1,random,B,6.759508911713397e-08,mastoids_pooled
150,150_2,random,B,-1.384613483423891e-08,mastoids_pooled
150,150_3,random,B,-4.1133113896307807e-07,mastoids_pooled
150,150_4,random,B,1.1373747535969868e-06,mastoids_pooled
150,150_5,random,B,8.622751923326178e-07,mastoids_pooled
150,150_6,random,B,2.293516066629309e-06,mastoids_pooled
150,150_7,random,B,-2.4614045294413247e-07,mastoids_pooled
150,150_8,random,B,-5.5926468220945935e-08,mastoids_pooled
150,150_9,random,B,4.389787138592283e-07,mastoids_pooled
150,150_10,random,B,1.0886301552659461e-07,mastoids_pooled
150,150_11,random,B,9.6903816881877e-07,mastoids_pooled
150,150_12,random,B,2.218767893147344e-07,mastoids_pooled
150,150_13,random,B,5.798347419840866e-06,mastoids_pooled
150,150_14,random,B,-2.9224897900803627e-07,mastoids_pooled
150,150_15,random,B,4.2634554590748054e-07,mastoids_pooled
150,150_16,random,B,1.985767755741108e-06,mastoids_pooled
150,150_17,random,B,-7.915392006907496e-07,mastoids_pooled
150,150_18,random,B,5.854273273797617e-07,mastoids_pooled
150,150_19,random,B,9.241343749977205e-07,mastoids_pooled
150,150_20,random,B,3.860093963981015e-07,mastoids_pooled
150,150_21,random,B,3.042712964997918e-06,mastoids_pooled
150,150_22,random,B,6.045818673783287e-07,mastoids_pooled
150,150_0,random,A,-6.042113036528463e-06,FZ
150,150_1,random,A,8.191560596060299e-07,FZ
150,150_2,random,A,9.034344605574063e-07,FZ
150,150_3,random,A,-2.1768135547972633e-06,FZ
150,150_4,random,A,4.3125263196941435e-07,FZ
150,150_5,random,A,1.7526991541672033e-06,FZ
150,150_6,random,A,-3.340613284308347e-07,FZ
150,150_7,random,A,1.96937991567836e-07,FZ
150,150_8,random,A,7.09527680555766e-07,FZ
150,150_9,random,A,-5.18264499049792e-07,FZ
150,150_10,random,A,1.5167925812420436e-06,FZ
150,150_11,random,A,-3.8520774552353033e-07,FZ
150,150_12,random,A,-1.7916169690579408e-06,FZ
150,150_13,random,A,-1.6546850574172822e-08,FZ
150,150_14,random,A,1.7198395244122366e-06,FZ
150,150_15,random,A,1.370938359457341e-06,FZ
150,150_16,random,A,2.446956395942834e-06,FZ
150,150_17,random,A,-2.174186693082447e-06,FZ
150,150_18,random,A,4.5601474425893683e-07,FZ
150,150_19,random,A,7.116620872693602e-07,FZ
150,150_20,random,A,6.420816868057955e-07,FZ
150,150_21,random,A,-1.14656066216412e-06,FZ
150,150_22,random,A,2.822586247930303e-06,FZ
150,150_0,random,A,-4.53850027952285e-06,CZ
150,150_1,random,A,-1.7852934774964525e-08,CZ
150,150_2,random,A,1.2665533472500102e-06,CZ
150,150_3,random,A,-2.148411763300828e-06,CZ
150,150_4,random,A,1.2308498497759502e-07,CZ
150,150_5,random,A,2.6774145680974472e-06,CZ
150,150_6,random,A,4.1516985742617863e-07,CZ
150,150_7,random,A,-4.2560082000875354e-08,CZ
150,150_8,random,A,-4.58430637308993e-07,CZ
150,150_9,random,A,1.1388797520339722e-06,CZ
150,150_10,random,A,7.064215401442198e-07,CZ
150,150_11,random,A,-3.1368123977415506e-07,CZ
150,150_12,random,A,-1.5042535119391687e-06,CZ
150,150_13,random,A,1.2738886823626671e-06,CZ
150,150_14,random,A,1.967358257388696e-06,CZ
150,150_15,random,A,6.775420865778869e-07,CZ
150,150_16,random,A,1.0922470960395004e-06,CZ
150,150_17,random,A,-4.147982366475844e-07,CZ
